"STAID","SOUID","DATE","HU","Q_HU"
5304,59152,20170901,80,0
5304,59152,20171001,84,0
5310,59180,20170101,91,0
5310,59180,20170201,94,0
5310,59180,20170301,94,0
5310,59180,20170401,90,0
5310,59180,20170501,52,0
5310,59180,20170601,58,0
5310,59180,20170701,73,0
5310,59180,20170801,70,0
5310,59180,20170901,81,0
5310,59180,20171001,78,0
5312,59189,20170101,93,0
5312,59189,20170201,97,0
5312,59189,20170301,97,0
5312,59189,20170401,95,0
5312,59189,20170501,43,0
5312,59189,20170601,61,0
5312,59189,20170701,68,0
5312,59189,20170801,73,0
5312,59189,20170901,86,0
5312,59189,20171001,80,0
5321,59243,20170101,85,0
5321,59243,20170201,86,0
5321,902557,20170301,81,0
5321,59243,20170401,85,0
5321,59243,20170501,56,0
5321,59243,20170601,56,0
5321,59243,20170701,82,0
5321,59243,20170801,77,0
5321,59243,20170901,83,0
5321,59243,20171001,85,0
5325,59265,20170101,87,0
5325,59265,20170201,90,0
5325,59265,20170301,84,0
5325,59265,20170401,87,0
5325,59265,20170501,52,0
5325,59265,20170601,62,0
5325,59265,20170701,98,0
5325,59265,20170801,81,0
5325,59265,20170901,-9999,9
5325,59265,20171001,70,0
5332,59303,20170101,-9999,9
5332,59303,20170201,-9999,9
5332,59303,20170301,-9999,9
5332,59303,20170401,-9999,9
5332,59303,20170501,-9999,9
5332,59303,20170601,-9999,9
5332,59303,20170701,-9999,9
5332,59303,20170801,-9999,9
5332,59303,20170901,-9999,9
5332,59303,20171001,-9999,9
5338,59335,20170101,87,0
5338,59335,20170201,87,0
5338,902552,20170301,86,0
5338,59335,20170401,86,0
5338,59335,20170501,47,0
5338,59335,20170601,49,0
5338,59335,20170701,77,0
5338,59335,20170801,62,0
5338,902552,20170901,81,0
5338,59335,20171001,80,0
5339,59343,20170101,-9999,9
5339,59343,20170201,-9999,9
5339,59343,20170301,-9999,9
5339,59343,20170401,-9999,9
5339,59343,20170501,-9999,9
5339,59343,20170601,-9999,9
5339,59343,20170701,-9999,9
5339,59343,20170801,-9999,9
5339,59343,20170901,-9999,9
5339,59343,20171001,-9999,9
5342,59360,20170101,71,0
5342,59360,20170201,89,0
5342,59360,20170301,89,0
5342,59360,20170401,99,0
5342,59360,20170501,64,0
5342,902505,20170601,57,0
5342,59360,20170701,69,0
5342,59360,20170801,79,0
5342,59360,20170901,72,0
5342,59360,20171001,83,0
5343,59367,20170101,83,0
5343,59367,20170201,86,0
5343,59367,20170301,86,0
5343,59367,20170401,88,0
5343,59367,20170501,66,0
5343,59367,20170601,60,0
5343,59367,20170701,81,0
5343,59367,20170801,75,0
5343,59367,20170901,79,0
5343,59367,20171001,77,0
5347,59390,20170101,-9999,9
5347,59390,20170201,-9999,9
5347,59390,20170301,-9999,9
5347,59390,20170401,-9999,9
5347,59390,20170501,-9999,9
5347,59390,20170601,-9999,9
5347,59390,20170701,-9999,9
5347,59390,20170801,-9999,9
5347,59390,20170901,-9999,9
5347,59390,20171001,-9999,9
5359,59452,20170101,82,0
5359,59452,20170201,88,0
5359,59452,20170301,91,0
5359,59452,20170401,89,0
5359,59452,20170501,62,0
5359,59452,20170601,60,0
5359,59452,20170701,64,0
5359,59452,20170801,69,0
5359,59452,20170901,81,0
5359,59452,20171001,74,0
5380,59565,20170101,80,0
5380,59565,20170201,83,0
5380,59565,20170301,83,0
5380,59565,20170401,83,0
5380,59565,20170501,54,0
5380,59565,20170601,46,0
5380,59565,20170701,63,0
5380,59565,20170801,68,0
5380,59565,20170901,80,0
5380,59565,20171001,77,0
5387,59599,20170101,87,0
5387,59599,20170201,90,0
5387,59599,20170301,89,0
5387,59565,20170401,83,0
5387,59599,20170501,64,0
5387,59599,20170601,51,0
5387,59599,20170701,74,0
5387,59599,20170801,81,0
5387,59599,20170901,86,0
5387,59599,20171001,86,0
5388,59604,20170101,62,0
5388,59604,20170201,89,0
5388,59604,20170301,88,0
5388,59604,20170401,99,0
5388,59604,20170501,62,0
5388,59604,20170601,62,0
5388,59604,20170701,69,0
5388,59604,20170801,78,0
5388,59604,20170901,72,0
5388,59604,20171001,-9999,9
5390,59612,20170101,90,0
5390,59612,20170201,82,0
5390,59612,20170301,80,0
5390,59612,20170401,85,0
5390,59612,20170501,49,0
5390,59612,20170601,46,0
5390,59612,20170701,73,0
5390,59612,20170801,61,0
5390,59612,20170901,77,0
5390,59612,20171001,82,0
5392,59622,20170101,-9999,9
5392,59622,20170201,-9999,9
5392,59622,20170301,-9999,9
5392,59622,20170401,-9999,9
5392,59622,20170501,-9999,9
5392,59622,20170601,-9999,9
5392,59622,20170701,-9999,9
5392,59622,20170801,-9999,9
5392,59622,20170901,-9999,9
5392,59622,20171001,-9999,9
5393,59630,20170101,-9999,9
5393,59630,20170201,-9999,9
5393,59630,20170301,-9999,9
5393,59630,20170401,-9999,9
5393,59630,20170501,-9999,9
5393,59630,20170601,-9999,9
5393,59630,20170701,-9999,9
5393,59630,20170801,-9999,9
5393,59630,20170901,-9999,9
5393,59630,20171001,-9999,9
5395,59640,20170101,81,0
5395,59640,20170201,97,0
5395,59640,20170301,97,0
5395,59640,20170401,95,0
5395,59640,20170501,56,0
5395,59640,20170601,54,0
5395,59640,20170701,53,0
5395,59640,20170801,73,0
5395,59640,20170901,84,0
5395,59640,20171001,86,0
5397,59650,20170101,95,0
5397,59650,20170201,-9999,9
5397,59650,20170301,90,0
5397,59650,20170401,92,0
5397,59650,20170501,58,0
5397,59650,20170601,49,0
5397,59650,20170701,72,0
5397,59650,20170801,67,0
5397,59650,20170901,88,0
5397,59650,20171001,-9999,9
5398,59658,20170101,-9999,9
5398,59658,20170201,-9999,9
5398,59658,20170301,-9999,9
5398,59658,20170401,-9999,9
5398,59658,20170501,-9999,9
5398,59658,20170601,-9999,9
5398,59658,20170701,-9999,9
5398,59658,20170801,-9999,9
5398,59658,20170901,-9999,9
5398,59658,20171001,-9999,9
5403,59684,20170101,94,0
5403,59684,20170201,88,0
5403,59684,20170301,88,0
5403,59684,20170401,88,0
5403,59684,20170501,39,0
5403,59684,20170601,41,0
5403,59684,20170701,73,0
5403,59684,20170801,64,0
5403,59684,20170901,75,0
5403,59684,20171001,77,0
5404,59690,20170101,86,0
5404,59690,20170201,90,0
5404,59690,20170301,96,0
5404,59690,20170401,97,0
5404,59690,20170501,68,0
5404,59690,20170601,53,0
5404,59690,20170701,67,0
5404,59690,20170801,75,0
5404,59690,20170901,82,0
5404,59690,20171001,74,0
5407,59707,20170101,91,0
5407,59707,20170201,92,0
5407,902554,20170301,91,0
5407,59707,20170401,91,0
5407,59707,20170501,44,0
5407,59707,20170601,46,0
5407,59707,20170701,65,0
5407,59707,20170801,66,0
5407,59707,20170901,82,0
5407,59707,20171001,83,0
5408,59715,20170101,-9999,9
5408,59715,20170201,-9999,9
5408,59715,20170301,-9999,9
5408,59715,20170401,-9999,9
5408,59715,20170501,-9999,9
5408,59715,20170601,-9999,9
5408,59715,20170701,-9999,9
5408,59715,20170801,-9999,9
5408,59715,20170901,-9999,9
5408,59715,20171001,-9999,9
5409,59720,20170101,94,0
5409,59720,20170201,87,0
5409,59720,20170301,92,0
5409,59720,20170401,97,0
5409,59720,20170501,82,0
5409,59720,20170601,55,0
5409,59720,20170701,90,0
5409,59720,20170801,87,0
5409,59720,20170901,88,0
5409,59720,20171001,73,0
5413,59741,20170101,-9999,9
5413,59741,20170201,-9999,9
5413,59741,20170301,-9999,9
5413,59741,20170401,-9999,9
5413,59741,20170501,-9999,9
5413,59741,20170601,-9999,9
5413,59741,20170701,-9999,9
5413,59741,20170801,-9999,9
5413,59741,20170901,-9999,9
5413,59741,20171001,-9999,9
5421,59785,20170101,91,0
5421,59785,20170201,94,0
5421,59785,20170301,98,0
5421,59785,20170401,92,0
5421,59785,20170501,48,0
5421,59785,20170601,49,0
5421,59785,20170701,60,0
5421,59785,20170801,70,0
5421,59785,20170901,89,0
5421,59785,20171001,80,0
5436,59863,20170101,89,0
5436,59863,20170201,85,0
5436,59863,20170301,85,0
5436,59863,20170401,88,0
5436,59863,20170501,54,0
5436,59863,20170601,44,0
5436,59863,20170701,66,0
5436,59863,20170801,64,0
5436,59863,20170901,80,0
5436,59863,20171001,83,0
5443,59896,20170101,-9999,9
5443,59896,20170201,-9999,9
5443,59896,20170301,-9999,9
5443,59896,20170401,-9999,9
5443,59896,20170501,-9999,9
5443,59896,20170601,-9999,9
5443,59896,20170701,-9999,9
5443,59896,20170801,-9999,9
5443,59896,20170901,-9999,9
5443,59896,20171001,-9999,9
5447,902408,20170101,80,0
5447,59919,20170201,93,0
5447,59919,20170301,99,0
5447,59919,20170401,91,0
5447,59919,20170501,60,0
5447,59919,20170601,56,0
5447,59919,20170701,49,0
5447,59919,20170801,73,0
5447,59919,20170901,86,0
5447,59919,20171001,83,0
5448,59925,20170101,87,0
5448,59925,20170201,92,0
5448,59925,20170301,96,0
5448,59925,20170401,95,0
5448,59925,20170501,54,0
5448,59925,20170601,43,0
5448,59925,20170701,57,0
5448,59925,20170801,65,0
5448,59925,20170901,82,0
5448,59925,20171001,79,0
5453,59956,20170101,-9999,9
5453,59956,20170201,-9999,9
5453,59956,20170301,-9999,9
5453,59956,20170401,-9999,9
5453,59956,20170501,-9999,9
5453,59956,20170601,-9999,9
5453,59956,20170701,-9999,9
5453,59956,20170801,-9999,9
5453,59956,20170901,-9999,9
5453,59956,20171001,-9999,9
5458,59983,20170101,92,0
5458,59983,20170201,85,0
5458,59983,20170301,90,0
5458,59983,20170401,92,0
5458,59983,20170501,54,0
5458,59983,20170601,56,0
5458,59983,20170701,79,0
5458,59983,20170801,74,0
5458,59983,20170901,79,0
5458,59983,20171001,72,0
5464,60018,20170101,87,0
5464,60018,20170201,83,0
5464,60018,20170301,84,0
5464,60018,20170401,90,0
5464,60018,20170501,43,0
5464,60018,20170601,52,0
5464,60018,20170701,70,0
5464,60018,20170801,67,0
5464,60018,20170901,75,0
5464,60018,20171001,78,0
5466,60031,20170101,85,0
5466,60031,20170201,85,0
5466,60031,20170301,87,0
5466,60031,20170401,88,0
5466,60031,20170501,48,0
5466,60031,20170601,43,0
5466,60031,20170701,59,0
5466,60031,20170801,60,0
5466,60031,20170901,80,0
5466,60031,20171001,84,0
5467,60038,20170101,89,0
5467,60038,20170201,84,0
5467,60038,20170301,86,0
5467,60038,20170401,90,0
5467,60038,20170501,52,0
5467,60038,20170601,53,0
5467,60038,20170701,69,0
5467,60038,20170801,70,0
5467,60038,20170901,82,0
5467,60038,20171001,80,0
5468,60043,20170101,-9999,9
5468,60043,20170201,-9999,9
5468,60043,20170301,-9999,9
5468,60043,20170401,-9999,9
5468,60043,20170501,-9999,9
5468,60043,20170601,-9999,9
5468,60043,20170701,-9999,9
5468,60043,20170801,-9999,9
5468,60043,20170901,-9999,9
5468,60043,20171001,-9999,9
5472,60031,20170101,85,0
5472,60031,20170201,85,0
5472,60031,20170301,87,0
5472,60031,20170401,88,0
5472,60031,20170501,48,0
5472,60031,20170601,43,0
5472,60031,20170701,59,0
5472,60031,20170801,60,0
5472,60031,20170901,80,0
5472,60031,20171001,84,0
5477,60097,20170101,93,0
5477,60097,20170201,86,0
5477,60097,20170301,95,0
5477,60097,20170401,99,0
5477,60097,20170501,82,0
5477,60097,20170601,68,0
5477,60097,20170701,84,0
5477,60097,20170801,-9999,9
5477,60097,20170901,-9999,9
5477,60097,20171001,71,0
5481,60120,20170101,-9999,9
5481,60120,20170201,-9999,9
5481,60120,20170301,-9999,9
5481,60120,20170401,-9999,9
5481,60120,20170501,-9999,9
5481,60120,20170601,-9999,9
5481,60120,20170701,-9999,9
5481,60120,20170801,-9999,9
5481,60120,20170901,-9999,9
5481,60120,20171001,-9999,9
5490,60167,20170101,92,0
5490,60167,20170201,87,0
5490,60167,20170301,86,0
5490,60167,20170401,94,0
5490,60167,20170501,46,0
5490,60167,20170601,56,0
5490,60167,20170701,64,0
5490,60167,20170801,68,0
5490,60167,20170901,82,0
5490,60167,20171001,80,0
5492,60179,20170101,91,0
5492,60179,20170201,88,0
5492,60179,20170301,89,0
5492,60179,20170401,93,0
5492,60179,20170501,53,0
5492,60179,20170601,55,0
5492,60179,20170701,64,0
5492,60179,20170801,65,0
5492,60179,20170901,83,0
5492,60179,20171001,84,0
5495,60195,20170101,91,0
5495,60195,20170201,91,0
5495,60195,20170301,97,0
5495,60195,20170401,93,0
5495,60195,20170501,64,0
5495,60195,20170601,48,0
5495,60195,20170701,58,0
5495,60195,20170801,79,0
5495,60195,20170901,87,0
5495,60195,20171001,79,0
5498,60208,20170101,88,0
5498,60208,20170201,88,0
5498,60208,20170301,96,0
5498,60208,20170401,89,0
5498,60208,20170501,63,0
5498,60208,20170601,48,0
5498,60208,20170701,53,0
5498,60208,20170801,66,0
5498,60208,20170901,86,0
5498,60208,20171001,77,0
5504,60239,20170101,92,0
5504,60239,20170201,86,0
5504,60239,20170301,94,0
5504,60239,20170401,98,0
5504,60239,20170501,72,0
5504,60239,20170601,75,0
5504,60239,20170701,85,0
5504,60239,20170801,82,0
5504,60239,20170901,86,0
5504,60239,20171001,76,0
5507,60254,20170101,98,0
5507,60254,20170201,86,0
5507,60254,20170301,89,0
5507,60254,20170401,94,0
5507,60254,20170501,56,0
5507,60254,20170601,63,0
5507,60254,20170701,66,0
5507,60254,20170801,73,0
5507,60254,20170901,87,0
5507,60254,20171001,83,0
5511,60275,20170101,90,0
5511,60306,20170201,87,0
5511,60275,20170301,86,0
5511,60275,20170401,93,0
5511,60275,20170501,41,0
5511,60275,20170601,56,0
5511,60275,20170701,56,0
5511,60275,20170801,62,0
5511,60275,20170901,79,0
5511,60275,20171001,81,0
5513,60286,20170101,74,0
5513,60286,20170201,88,0
5513,60286,20170301,95,0
5513,60286,20170401,88,0
5513,60286,20170501,63,0
5513,60286,20170601,47,0
5513,60286,20170701,55,0
5513,60286,20170801,68,0
5513,60286,20170901,89,0
5513,60286,20171001,78,0
5515,60297,20170101,83,0
5515,60297,20170201,94,0
5515,60297,20170301,99,0
5515,60297,20170401,94,0
5515,60297,20170501,50,0
5515,60297,20170601,44,0
5515,60297,20170701,56,0
5515,60297,20170801,72,0
5515,60297,20170901,81,0
5515,60297,20171001,85,0
5517,60306,20170101,91,0
5517,60306,20170201,87,0
5517,60306,20170301,89,0
5517,60306,20170401,93,0
5517,60306,20170501,46,0
5517,60306,20170601,62,0
5517,60306,20170701,64,0
5517,60306,20170801,65,0
5517,60306,20170901,82,0
5517,60306,20171001,84,0
5519,60317,20170101,90,0
5519,60317,20170201,86,0
5519,60317,20170301,97,0
5519,60317,20170401,92,0
5519,60317,20170501,48,0
5519,60317,20170601,51,0
5519,60317,20170701,62,0
5519,60317,20170801,60,0
5519,60317,20170901,82,0
5519,60317,20171001,89,0
5526,60358,20170101,-9999,9
5526,60358,20170201,-9999,9
5526,60358,20170301,-9999,9
5526,60358,20170401,-9999,9
5526,60358,20170501,-9999,9
5526,60358,20170601,-9999,9
5526,60358,20170701,-9999,9
5526,60358,20170801,-9999,9
5526,60358,20170901,-9999,9
5526,60358,20171001,-9999,9
5531,60385,20170101,86,0
5531,60385,20170201,88,0
5531,60385,20170301,95,0
5531,60385,20170401,90,0
5531,60385,20170501,60,0
5531,60385,20170601,50,0
5531,60385,20170701,53,0
5531,60385,20170801,72,0
5531,60385,20170901,87,0
5531,60385,20171001,77,0
5538,60418,20170101,97,0
5538,60418,20170201,88,0
5538,60418,20170301,100,0
5538,60418,20170401,96,0
5538,60418,20170501,54,0
5538,60418,20170601,63,0
5538,60418,20170701,69,0
5538,60418,20170801,67,0
5538,60418,20170901,86,0
5538,60418,20171001,84,0
5547,60463,20170101,82,0
5547,60463,20170201,100,0
5547,60463,20170301,100,0
5547,60463,20170401,97,0
5547,60463,20170501,47,0
5547,60463,20170601,56,0
5547,60463,20170701,56,0
5547,60463,20170801,75,0
5547,60463,20170901,91,0
5547,60463,20171001,95,0
5550,58261,20170101,84,0
5550,58261,20170201,88,0
5550,58261,20170301,95,0
5550,58261,20170401,85,0
5550,58261,20170501,48,0
5550,58261,20170601,51,0
5550,58261,20170701,58,0
5550,58261,20170801,59,0
5550,58261,20170901,79,0
5550,58261,20171001,88,0
5555,60504,20170101,90,0
5555,60504,20170201,85,0
5555,60504,20170301,87,0
5555,60504,20170401,96,0
5555,60504,20170501,62,0
5555,60504,20170601,73,0
5555,60504,20170701,81,0
5555,60504,20170801,64,0
5555,60504,20170901,76,0
5555,60504,20171001,80,0
5561,60545,20170101,-9999,9
5561,60545,20170201,-9999,9
5561,60545,20170301,-9999,9
5561,60545,20170401,-9999,9
5561,60545,20170501,-9999,9
5561,60545,20170601,-9999,9
5561,60545,20170701,-9999,9
5561,60545,20170801,-9999,9
5561,60545,20170901,-9999,9
5561,60545,20171001,-9999,9
5563,60573,20170101,93,0
5563,60573,20170201,82,0
5563,60573,20170301,93,0
5563,60573,20170401,88,0
5563,60573,20170501,63,0
5563,60573,20170601,66,0
5563,60573,20170701,74,0
5563,60573,20170801,65,0
5563,60573,20170901,80,0
5563,60573,20171001,82,0
5564,60561,20170101,76,0
5564,60561,20170201,87,0
5564,60561,20170301,96,0
5564,60561,20170401,89,0
5564,60561,20170501,59,0
5564,60561,20170601,52,0
5564,60561,20170701,56,0
5564,60561,20170801,68,0
5564,60561,20170901,85,0
5564,60561,20171001,82,0
5566,60573,20170101,93,0
5566,60573,20170201,82,0
5566,60573,20170301,93,0
5566,60573,20170401,88,0
5566,60573,20170501,63,0
5566,60573,20170601,66,0
5566,60573,20170701,74,0
5566,60573,20170801,65,0
5566,60573,20170901,80,0
5566,60573,20171001,82,0
5568,60584,20170101,86,0
5568,60584,20170201,84,0
5568,60584,20170301,93,0
5568,60584,20170401,92,0
5568,60584,20170501,79,0
5568,60584,20170601,69,0
5568,60584,20170701,85,0
5568,902450,20170801,66,0
5568,60584,20170901,83,0
5568,60584,20171001,86,0
5569,60573,20170101,93,0
5569,60573,20170201,82,0
5569,60573,20170301,93,0
5569,60573,20170401,88,0
5569,60573,20170501,63,0
5569,60573,20170601,66,0
5569,60573,20170701,74,0
5569,60573,20170801,65,0
5569,60573,20170901,80,0
5569,60573,20171001,82,0
5571,60598,20170101,-9999,9
5571,60598,20170201,-9999,9
5571,60598,20170301,-9999,9
5571,60598,20170401,-9999,9
5571,60598,20170501,-9999,9
5571,60598,20170601,-9999,9
5571,60598,20170701,-9999,9
5571,60598,20170801,-9999,9
5571,60598,20170901,-9999,9
5571,60598,20171001,-9999,9
5575,60620,20170101,68,0
5575,60620,20170201,77,0
5575,60620,20170301,-9999,9
5575,60620,20170401,82,0
5575,60620,20170501,47,0
5575,60620,20170601,51,0
5575,60620,20170701,49,0
5575,60620,20170801,55,0
5575,60620,20170901,78,0
5575,60620,20171001,78,0
5581,60656,20170101,-9999,9
5581,60656,20170201,-9999,9
5581,60656,20170301,-9999,9
5581,60656,20170401,-9999,9
5581,60656,20170501,-9999,9
5581,60656,20170601,-9999,9
5581,60656,20170701,-9999,9
5581,60656,20170801,-9999,9
5581,60656,20170901,-9999,9
5581,60656,20171001,-9999,9
5586,60685,20170101,-9999,9
5586,60685,20170201,-9999,9
5586,60685,20170301,-9999,9
5586,60685,20170401,-9999,9
5586,60685,20170501,-9999,9
5586,60685,20170601,-9999,9
5586,60685,20170701,-9999,9
5586,60685,20170801,-9999,9
5586,60685,20170901,-9999,9
5586,60685,20171001,-9999,9
5587,60690,20170101,79,0
5587,60690,20170201,91,0
5587,60690,20170301,96,0
5587,60690,20170401,89,0
5587,60690,20170501,54,0
5587,60690,20170601,62,0
5587,60690,20170701,53,0
5587,60690,20170801,65,0
5587,60690,20170901,89,0
5587,60690,20171001,80,0
5591,60710,20170101,92,0
5591,60710,20170201,85,0
5591,60710,20170301,96,0
5591,60710,20170401,89,0
5591,60710,20170501,59,0
5591,60710,20170601,70,0
5591,60710,20170701,-9999,9
5591,60710,20170801,-9999,9
5591,60710,20170901,86,0
5591,60710,20171001,88,0
5602,60771,20170101,88,0
5602,902329,20170201,93,0
5602,60771,20170301,99,0
5602,60771,20170401,84,0
5602,60771,20170501,47,0
5602,60771,20170601,76,0
5602,60771,20170701,54,0
5602,60771,20170801,65,0
5602,60771,20170901,83,0
5602,60771,20171001,91,0
5604,60783,20170101,-9999,9
5604,60783,20170201,-9999,9
5604,60783,20170301,-9999,9
5604,60783,20170401,-9999,9
5604,60783,20170501,-9999,9
5604,60783,20170601,-9999,9
5604,60783,20170701,-9999,9
5604,60783,20170801,-9999,9
5604,60783,20170901,-9999,9
5604,60783,20171001,-9999,9
5609,60809,20170101,84,0
5609,902347,20170201,89,0
5609,60809,20170301,99,0
5609,60809,20170401,84,0
5609,60809,20170501,54,0
5609,60809,20170601,68,0
5609,60809,20170701,62,0
5609,60809,20170801,62,0
5609,60809,20170901,81,0
5609,60809,20171001,87,0
5611,60823,20170101,-9999,9
5611,60823,20170201,-9999,9
5611,60823,20170301,-9999,9
5611,60823,20170401,-9999,9
5611,60823,20170501,-9999,9
5611,60823,20170601,-9999,9
5611,60823,20170701,-9999,9
5611,60823,20170801,-9999,9
5611,60823,20170901,-9999,9
5611,60823,20171001,-9999,9
5615,60844,20170101,84,0
5615,60844,20170201,94,0
5615,60844,20170301,98,0
5615,60844,20170401,88,0
5615,60844,20170501,56,0
5615,60844,20170601,87,0
5615,60844,20170701,49,0
5615,60844,20170801,71,0
5615,60844,20170901,85,0
5615,60844,20171001,96,0
5618,60859,20170101,84,0
5618,60859,20170201,86,0
5618,60859,20170301,96,0
5618,60859,20170401,80,0
5618,60859,20170501,57,0
5618,60859,20170601,75,0
5618,60859,20170701,52,0
5618,60859,20170801,62,0
5618,60859,20170901,83,0
5618,60859,20171001,80,0
5619,60865,20170101,78,0
5619,60865,20170201,87,0
5619,60865,20170301,96,0
5619,60865,20170401,78,0
5619,60865,20170501,63,0
5619,60865,20170601,79,0
5619,60865,20170701,60,0
5619,60865,20170801,73,0
5619,60865,20170901,84,0
5619,60865,20171001,82,0
5624,60892,20170101,78,0
5624,60892,20170201,84,0
5624,60892,20170301,98,0
5624,60892,20170401,94,0
5624,60892,20170501,60,0
5624,60892,20170601,71,0
5624,60892,20170701,79,0
5624,60892,20170801,65,0
5624,60892,20170901,72,0
5624,60892,20171001,84,0
5626,60905,20170101,-9999,9
5626,60905,20170201,-9999,9
5626,60905,20170301,-9999,9
5626,60905,20170401,-9999,9
5626,60905,20170501,-9999,9
5626,60905,20170601,-9999,9
5626,60905,20170701,-9999,9
5626,60905,20170801,-9999,9
5626,60905,20170901,-9999,9
5626,60905,20171001,-9999,9
5631,60934,20170101,-9999,9
5631,60934,20170201,-9999,9
5631,60934,20170301,-9999,9
5631,60934,20170401,-9999,9
5631,60934,20170501,-9999,9
5631,60934,20170601,-9999,9
5631,60934,20170701,-9999,9
5631,60934,20170801,-9999,9
5631,60934,20170901,-9999,9
5631,60934,20171001,-9999,9
5632,60939,20170101,89,0
5632,60939,20170201,89,0
5632,60939,20170301,99,0
5632,60939,20170401,83,0
5632,60939,20170501,57,0
5632,60939,20170601,71,0
5632,60939,20170701,61,0
5632,902343,20170801,58,0
5632,902343,20170901,78,0
5632,60939,20171001,88,0
5633,60944,20170101,88,0
5633,60944,20170201,79,0
5633,60944,20170301,99,0
5633,60944,20170401,82,0
5633,60944,20170501,59,0
5633,60944,20170601,84,0
5633,60944,20170701,50,0
5633,60944,20170801,69,0
5633,60944,20170901,80,0
5633,60944,20171001,94,0
5641,60987,20170101,81,0
5641,60987,20170201,88,0
5641,60987,20170301,100,0
5641,60987,20170401,99,0
5641,60987,20170501,54,0
5641,60987,20170601,64,0
5641,60987,20170701,66,0
5641,60987,20170801,74,0
5641,60987,20170901,72,0
5641,60987,20171001,86,0
5643,60999,20170101,-9999,9
5643,60999,20170201,-9999,9
5643,60999,20170301,-9999,9
5643,60999,20170401,-9999,9
5643,60999,20170501,-9999,9
5643,60999,20170601,-9999,9
5643,60999,20170701,-9999,9
5643,60999,20170801,-9999,9
5643,60999,20170901,-9999,9
5643,60999,20171001,-9999,9
5645,61010,20170101,84,0
5645,61010,20170201,88,0
5645,61010,20170301,94,0
5645,61010,20170401,84,0
5645,61010,20170501,60,0
5645,61010,20170601,72,0
5645,61010,20170701,53,0
5645,61010,20170801,76,0
5645,61010,20170901,80,0
5645,61010,20171001,82,0
5646,61017,20170101,80,0
5646,61017,20170201,86,0
5646,61017,20170301,95,0
5646,61017,20170401,81,0
5646,61017,20170501,57,0
5646,61017,20170601,75,0
5646,61017,20170701,52,0
5646,61017,20170801,75,0
5646,61017,20170901,83,0
5646,61017,20171001,80,0
5647,61025,20170101,-9999,9
5647,61025,20170201,-9999,9
5647,61025,20170301,-9999,9
5647,61025,20170401,-9999,9
5647,61025,20170501,-9999,9
5647,61025,20170601,-9999,9
5647,61025,20170701,-9999,9
5647,61025,20170801,-9999,9
5647,61025,20170901,-9999,9
5647,61025,20171001,-9999,9
5655,61073,20170101,88,0
5655,61073,20170201,45,0
5655,61073,20170301,70,0
5655,61073,20170401,67,0
5655,61073,20170501,60,0
5655,61073,20170601,85,0
5655,61073,20170701,49,0
5655,61073,20170801,62,0
5655,61073,20170901,82,0
5655,61073,20171001,72,0
5660,61101,20170101,91,0
5660,61101,20170201,97,0
5660,61101,20170301,100,0
5660,61101,20170401,100,0
5660,61101,20170501,57,0
5660,61101,20170601,67,0
5660,61101,20170701,60,0
5660,61101,20170801,76,0
5660,61101,20170901,85,0
5660,61101,20171001,96,0
5662,61110,20170101,91,0
5662,61110,20170201,90,0
5662,61110,20170301,95,0
5662,61110,20170401,94,0
5662,61110,20170501,56,0
5662,61110,20170601,67,0
5662,61110,20170701,55,0
5662,61110,20170801,75,0
5662,61110,20170901,83,0
5662,61110,20171001,86,0
5666,61134,20170101,95,0
5666,61134,20170201,64,0
5666,61134,20170301,94,0
5666,61134,20170401,98,0
5666,61134,20170501,-9999,9
5666,61134,20170601,98,0
5666,61134,20170701,60,0
5666,61134,20170801,83,0
5666,61134,20170901,99,0
5666,61134,20171001,89,0
5675,61187,20170101,-9999,9
5675,61187,20170201,-9999,9
5675,61187,20170301,-9999,9
5675,61187,20170401,-9999,9
5675,61187,20170501,-9999,9
5675,61187,20170601,-9999,9
5675,61187,20170701,-9999,9
5675,61187,20170801,-9999,9
5675,61187,20170901,-9999,9
5675,61187,20171001,-9999,9
5678,61207,20170101,-9999,9
5678,61207,20170201,-9999,9
5678,61207,20170301,-9999,9
5678,61207,20170401,-9999,9
5678,61207,20170501,-9999,9
5678,61207,20170601,-9999,9
5678,61207,20170701,-9999,9
5678,61207,20170801,-9999,9
5678,61207,20170901,-9999,9
5678,61207,20171001,-9999,9
5679,61213,20170101,-9999,9
5679,61213,20170201,-9999,9
5679,61213,20170301,-9999,9
5679,61213,20170401,-9999,9
5679,61213,20170501,-9999,9
5679,61213,20170601,-9999,9
5679,61213,20170701,-9999,9
5679,61213,20170801,-9999,9
5679,61213,20170901,-9999,9
5679,61213,20171001,-9999,9
5682,61228,20170101,83,0
5682,61228,20170201,96,0
5682,61228,20170301,100,0
5682,61228,20170401,99,0
5682,61228,20170501,49,0
5682,61228,20170601,66,0
5682,61228,20170701,50,0
5682,61228,20170801,75,0
5682,61228,20170901,78,0
5682,61228,20171001,95,0
5683,61236,20170101,-9999,9
5683,61236,20170201,-9999,9
5683,61236,20170301,-9999,9
5683,61236,20170401,-9999,9
5683,61236,20170501,-9999,9
5683,61236,20170601,-9999,9
5683,61236,20170701,-9999,9
5683,61236,20170801,-9999,9
5683,61236,20170901,-9999,9
5683,61236,20171001,-9999,9
5684,61241,20170101,84,0
5684,61241,20170201,93,0
5684,61241,20170301,100,0
5684,61241,20170401,-9999,9
5684,61241,20170501,51,0
5684,61241,20170601,68,0
