"STAID","SOUID","DATE","TN","Q_TN"
5274,902575,20170501,36,0
5274,902575,20170601,109,0
5274,902575,20170701,107,0
5274,902575,20170801,166,0
5274,902575,20170901,125,0
5274,902575,20171001,126,0
5275,35503,20170101,-9999,9
5275,35503,20170201,-9999,9
5275,35503,20170301,-9999,9
5275,35503,20170401,-9999,9
5275,35503,20170501,-9999,9
5275,35503,20170601,-9999,9
5275,35503,20170701,-9999,9
5275,35503,20170801,-9999,9
5275,35503,20170901,-9999,9
5275,35503,20171001,-9999,9
5276,35506,20170101,-9999,9
5276,35506,20170201,-9999,9
5276,35506,20170301,-9999,9
5276,35506,20170401,-9999,9
5276,35506,20170501,-9999,9
5276,35506,20170601,-9999,9
5276,35506,20170701,-9999,9
5276,35506,20170801,-9999,9
5276,35506,20170901,-9999,9
5276,35506,20171001,-9999,9
5277,35509,20170101,-9999,9
5277,35509,20170201,-9999,9
5277,35509,20170301,-9999,9
5277,35509,20170401,-9999,9
5277,35509,20170501,-9999,9
5277,35509,20170601,-9999,9
5277,35509,20170701,-9999,9
5277,35509,20170801,-9999,9
5277,35509,20170901,-9999,9
5277,35509,20171001,-9999,9
5278,35512,20170101,-9999,9
5278,35512,20170201,-9999,9
5278,35512,20170301,-9999,9
5278,35512,20170401,-9999,9
5278,35512,20170501,-9999,9
5278,35512,20170601,-9999,9
5278,35512,20170701,-9999,9
5278,35512,20170801,-9999,9
5278,35512,20170901,-9999,9
5278,35512,20171001,-9999,9
5279,35515,20170101,-9999,9
5279,35515,20170201,-9999,9
5279,35515,20170301,-9999,9
5279,35515,20170401,-9999,9
5279,35515,20170501,-9999,9
5279,35515,20170601,-9999,9
5279,35515,20170701,-9999,9
5279,35515,20170801,-9999,9
5279,35515,20170901,-9999,9
5279,35515,20171001,-9999,9
5280,35518,20170101,-9999,9
5280,35518,20170201,-9999,9
5280,35518,20170301,-9999,9
5280,35518,20170401,-9999,9
5280,35518,20170501,-9999,9
5280,35518,20170601,-9999,9
5280,35518,20170701,-9999,9
5280,35518,20170801,-9999,9
5280,35518,20170901,-9999,9
5280,35518,20171001,-9999,9
5281,902598,20170101,29,0
5281,902598,20170201,-9999,9
5281,902598,20170301,24,0
5281,902598,20170401,30,0
5281,902598,20170501,29,0
5281,902598,20170601,80,0
5281,902598,20170701,126,0
5281,902598,20170801,159,0
5281,902598,20170901,135,0
5281,902598,20171001,125,0
5282,902598,20170101,29,0
5282,902598,20170201,-9999,9
5282,902598,20170301,24,0
5282,902598,20170401,30,0
5282,902598,20170501,29,0
5282,902598,20170601,80,0
5282,902598,20170701,126,0
5282,902598,20170801,159,0
5282,902598,20170901,135,0
5282,902598,20171001,125,0
5283,902598,20170101,29,0
5283,902598,20170201,-9999,9
5283,902598,20170301,24,0
5283,902598,20170401,30,0
5283,902598,20170501,29,0
5283,902598,20170601,80,0
5283,902598,20170701,126,0
5283,902598,20170801,159,0
5283,902598,20170901,135,0
5283,902598,20171001,125,0
5284,35530,20170101,-9999,9
5284,35530,20170201,-9999,9
5284,35530,20170301,-9999,9
5284,35530,20170401,-9999,9
5284,35530,20170501,-9999,9
5284,35530,20170601,-9999,9
5284,35530,20170701,-9999,9
5284,35530,20170801,-9999,9
5284,35530,20170901,-9999,9
5284,35530,20171001,-9999,9
5285,35533,20170101,-9999,9
5285,35533,20170201,-9999,9
5285,35533,20170301,-9999,9
5285,35533,20170401,-9999,9
5285,35533,20170501,-9999,9
5285,35533,20170601,-9999,9
5285,35533,20170701,-9999,9
5285,35533,20170801,-9999,9
5285,35533,20170901,-9999,9
5285,35533,20171001,-9999,9
5286,35536,20170101,-9999,9
5286,35536,20170201,-9999,9
5286,35536,20170301,-9999,9
5286,35536,20170401,-9999,9
5286,35536,20170501,-9999,9
5286,35536,20170601,-9999,9
5286,35536,20170701,-9999,9
5286,35536,20170801,-9999,9
5286,35536,20170901,-9999,9
5286,35536,20171001,-9999,9
5287,35539,20170101,-9999,9
5287,35539,20170201,-9999,9
5287,35539,20170301,-9999,9
5287,35539,20170401,-9999,9
5287,35539,20170501,-9999,9
5287,35539,20170601,-9999,9
5287,35539,20170701,-9999,9
5287,35539,20170801,-9999,9
5287,35539,20170901,-9999,9
5287,35539,20171001,-9999,9
5288,902549,20170101,-14,0
5288,902549,20170201,-34,0
5288,902549,20170301,-5,0
5288,902549,20170401,65,0
5288,902549,20170501,9,0
5288,902549,20170601,67,0
5288,902549,20170701,116,0
5288,902549,20170801,116,0
5288,902549,20170901,86,0
5288,902549,20171001,72,0
5289,35545,20170101,-9999,9
5289,35545,20170201,-9999,9
5289,35545,20170301,-9999,9
5289,35545,20170401,-9999,9
5289,35545,20170501,-9999,9
5289,35545,20170601,-9999,9
5289,35545,20170701,-9999,9
5289,35545,20170801,-9999,9
5289,35545,20170901,-9999,9
5289,35545,20171001,-9999,9
5290,35548,20170101,-9999,9
5290,35548,20170201,-9999,9
5290,35548,20170301,-9999,9
5290,35548,20170401,-9999,9
5290,35548,20170501,-9999,9
5290,35548,20170601,-9999,9
5290,35548,20170701,-9999,9
5290,35548,20170801,-9999,9
5290,35548,20170901,-9999,9
5290,35548,20171001,-9999,9
5291,902549,20170101,-14,0
5291,902549,20170201,-34,0
5291,902549,20170301,-5,0
5291,902549,20170401,65,0
5291,902549,20170501,9,0
5291,902549,20170601,67,0
5291,902549,20170701,116,0
5291,902549,20170801,116,0
5291,902549,20170901,86,0
5291,902549,20171001,72,0
5292,902549,20170101,-14,0
5292,902549,20170201,-34,0
5292,902549,20170301,-5,0
5292,902549,20170401,65,0
5292,902549,20170501,9,0
5292,902549,20170601,67,0
5292,902549,20170701,116,0
5292,902549,20170801,116,0
5292,902549,20170901,86,0
5292,902549,20171001,72,0
5293,902516,20170101,45,0
5293,902516,20170201,6,0
5293,902516,20170301,29,0
5293,902516,20170401,50,0
5293,902516,20170501,56,0
5293,902516,20170601,125,0
5293,902516,20170701,161,0
5293,902516,20170801,160,0
5293,902516,20170901,129,0
5293,902516,20171001,121,0
5294,35560,20170101,-9999,9
5294,35560,20170201,-9999,9
5294,35560,20170301,-9999,9
5294,35560,20170401,-9999,9
5294,35560,20170501,-9999,9
5294,35560,20170601,-9999,9
5294,35560,20170701,-9999,9
5294,35560,20170801,-9999,9
5294,35560,20170901,-9999,9
5294,35560,20171001,-9999,9
5295,902516,20170101,45,0
5295,902516,20170201,6,0
5295,902516,20170301,29,0
5295,902516,20170401,50,0
5295,902516,20170501,56,0
5295,902516,20170601,125,0
5295,902516,20170701,161,0
5295,902516,20170801,160,0
5295,902516,20170901,129,0
5295,902516,20171001,121,0
5296,902559,20170101,12,0
5296,902559,20170201,-9,0
5296,902559,20170301,-10,0
5296,902559,20170401,36,0
5296,902559,20170501,-15,0
5296,902559,20170601,86,0
5296,902559,20170701,126,0
5296,902559,20170801,126,0
5296,902559,20170901,96,0
5296,902559,20171001,64,0
5297,35572,20170101,-9999,9
5297,35572,20170201,-9999,9
5297,35572,20170301,-9999,9
5297,35572,20170401,-9999,9
5297,35572,20170501,-9999,9
5297,35572,20170601,-9999,9
5297,35572,20170701,-9999,9
5297,35572,20170801,-9999,9
5297,35572,20170901,-9999,9
5297,35572,20171001,-9999,9
5298,35575,20170101,-9999,9
5298,35575,20170201,-9999,9
5298,35575,20170301,-9999,9
5298,35575,20170401,-9999,9
5298,35575,20170501,-9999,9
5298,35575,20170601,-9999,9
5298,35575,20170701,-9999,9
5298,35575,20170801,-9999,9
5298,35575,20170901,-9999,9
5298,35575,20171001,-9999,9
5299,35578,20170101,-9999,9
5299,35578,20170201,-9999,9
5299,35578,20170301,-9999,9
5299,35578,20170401,-9999,9
5299,35578,20170501,-9999,9
5299,35578,20170601,-9999,9
5299,35578,20170701,-9999,9
5299,35578,20170801,-9999,9
5299,35578,20170901,-9999,9
5299,35578,20171001,-9999,9
5300,902590,20170101,31,0
5300,902590,20170201,-8,0
5300,902590,20170301,1,0
5300,902590,20170401,29,0
5300,902590,20170501,0,0
5300,902590,20170601,67,0
5300,902590,20170701,111,0
5300,902590,20170801,146,0
5300,902590,20170901,134,0
5300,902590,20171001,50,0
5301,902526,20170101,-9,0
5301,902526,20170201,-16,0
5301,902526,20170301,6,0
5301,902526,20170401,74,0
5301,902526,20170501,14,0
5301,902526,20170601,87,0
5301,902526,20170701,126,0
5301,902526,20170801,105,0
5301,902526,20170901,76,0
5301,902526,20171001,91,0
5302,35587,20170101,-9999,9
5302,35587,20170201,-9999,9
5302,35587,20170301,-9999,9
5302,35587,20170401,-9999,9
5302,35587,20170501,-9999,9
5302,35587,20170601,-9999,9
5302,35587,20170701,-9999,9
5302,35587,20170801,-9999,9
5302,35587,20170901,-9999,9
5302,35587,20171001,-9999,9
5303,902550,20170101,-16,0
5303,902550,20170201,-24,0
5303,902550,20170301,4,0
5303,902550,20170401,69,0
5303,902550,20170501,-44,0
5303,902550,20170601,76,0
5303,902550,20170701,130,0
5303,902550,20170801,102,0
5303,902550,20170901,75,0
5303,902550,20171001,81,0
5304,902559,20170101,12,0
5304,902559,20170201,-9,0
5304,902559,20170301,-10,0
5304,902559,20170401,36,0
5304,902559,20170501,-15,0
5304,902559,20170601,86,0
5304,902559,20170701,126,0
5304,902559,20170801,126,0
5304,902559,20170901,96,0
5304,902559,20171001,64,0
5305,35599,20170101,-9999,9
5305,35599,20170201,-9999,9
5305,35599,20170301,-9999,9
5305,35599,20170401,-9999,9
5305,35599,20170501,-9999,9
5305,35599,20170601,-9999,9
5305,35599,20170701,-9999,9
5305,35599,20170801,-9999,9
5305,35599,20170901,-9999,9
5305,35599,20171001,-9999,9
5306,902559,20170101,12,0
5306,902559,20170201,-9,0
5306,902559,20170301,-10,0
5306,902559,20170401,36,0
5306,902559,20170501,-15,0
5306,902559,20170601,86,0
5306,902559,20170701,126,0
5306,902559,20170801,126,0
5306,902559,20170901,96,0
5306,902559,20171001,64,0
5307,902559,20170101,12,0
5307,902559,20170201,-9,0
5307,902559,20170301,-10,0
5307,902559,20170401,36,0
5307,902559,20170501,-15,0
5307,902559,20170601,86,0
5307,902559,20170701,126,0
5307,902559,20170801,126,0
5307,902559,20170901,96,0
5307,902559,20171001,64,0
5308,35608,20170101,-9999,9
5308,35608,20170201,-9999,9
5308,35608,20170301,-9999,9
5308,35608,20170401,-9999,9
5308,35608,20170501,-9999,9
5308,35608,20170601,-9999,9
5308,35608,20170701,-9999,9
5308,35608,20170801,-9999,9
5308,35608,20170901,-9999,9
5308,35608,20171001,-9999,9
5309,35611,20170101,-9999,9
5309,35611,20170201,-9999,9
5309,35611,20170301,-9999,9
5309,35611,20170401,-9999,9
5309,35611,20170501,-9999,9
5309,35611,20170601,-9999,9
5309,35611,20170701,-9999,9
5309,35611,20170801,-9999,9
5309,35611,20170901,-9999,9
5309,35611,20171001,-9999,9
5310,902550,20170101,-16,0
5310,902550,20170201,-24,0
5310,902550,20170301,4,0
5310,902550,20170401,69,0
5310,902550,20170501,-44,0
5310,902550,20170601,76,0
5310,902550,20170701,130,0
5310,902550,20170801,102,0
5310,902550,20170901,75,0
5310,902550,20171001,81,0
5311,35620,20170101,-9999,9
5311,35620,20170201,-9999,9
5311,35620,20170301,-9999,9
5311,35620,20170401,-9999,9
5311,35620,20170501,-9999,9
5311,35620,20170601,-9999,9
5311,35620,20170701,-9999,9
5311,35620,20170801,-9999,9
5311,35620,20170901,-9999,9
5311,35620,20171001,-9999,9
5312,902536,20170101,-14,0
5312,902536,20170201,-28,0
5312,902536,20170301,-1,0
5312,902536,20170401,79,0
5312,902536,20170501,-9,0
5312,902536,20170601,76,0
5312,902536,20170701,114,0
5312,902536,20170801,116,0
5312,902536,20170901,86,0
5312,902536,20171001,84,0
5313,35632,20170101,-9999,9
5313,35632,20170201,-9999,9
5313,35632,20170301,-9999,9
5313,35632,20170401,-9999,9
5313,35632,20170501,-9999,9
5313,35632,20170601,-9999,9
5313,35632,20170701,-9999,9
5313,35632,20170801,-9999,9
5313,35632,20170901,-9999,9
5313,35632,20171001,-9999,9
5314,35635,20170101,-9999,9
5314,35635,20170201,-9999,9
5314,35635,20170301,-9999,9
5314,35635,20170401,-9999,9
5314,35635,20170501,-9999,9
5314,35635,20170601,-9999,9
5314,35635,20170701,-9999,9
5314,35635,20170801,-9999,9
5314,35635,20170901,-9999,9
5314,35635,20171001,-9999,9
5315,35638,20170101,-9999,9
5315,35638,20170201,-9999,9
5315,35638,20170301,-9999,9
5315,35638,20170401,-9999,9
5315,35638,20170501,-9999,9
5315,35638,20170601,-9999,9
5315,35638,20170701,-9999,9
5315,35638,20170801,-9999,9
5315,35638,20170901,-9999,9
5315,35638,20171001,-9999,9
5316,35641,20170101,-9999,9
5316,35641,20170201,-9999,9
5316,35641,20170301,-9999,9
5316,35641,20170401,-9999,9
5316,35641,20170501,-9999,9
5316,35641,20170601,-9999,9
5316,35641,20170701,-9999,9
5316,35641,20170801,-9999,9
5316,35641,20170901,-9999,9
5316,35641,20171001,-9999,9
5317,35644,20170101,-9999,9
5317,35644,20170201,-9999,9
5317,35644,20170301,-9999,9
5317,35644,20170401,-9999,9
5317,35644,20170501,-9999,9
5317,35644,20170601,-9999,9
5317,35644,20170701,-9999,9
5317,35644,20170801,-9999,9
5317,35644,20170901,-9999,9
5317,35644,20171001,-9999,9
5318,35647,20170101,-9999,9
5318,35647,20170201,-9999,9
5318,35647,20170301,-9999,9
5318,35647,20170401,-9999,9
5318,35647,20170501,-9999,9
5318,35647,20170601,-9999,9
5318,35647,20170701,-9999,9
5318,35647,20170801,-9999,9
5318,35647,20170901,-9999,9
5318,35647,20171001,-9999,9
5319,35650,20170101,-9999,9
5319,35650,20170201,-9999,9
5319,35650,20170301,-9999,9
5319,35650,20170401,-9999,9
5319,35650,20170501,-9999,9
5319,35650,20170601,-9999,9
5319,35650,20170701,-9999,9
5319,35650,20170801,-9999,9
5319,35650,20170901,-9999,9
5319,35650,20171001,-9999,9
5320,35653,20170101,-9999,9
5320,35653,20170201,-9999,9
5320,35653,20170301,-9999,9
5320,35653,20170401,-9999,9
5320,35653,20170501,-9999,9
5320,35653,20170601,-9999,9
5320,35653,20170701,-9999,9
5320,35653,20170801,-9999,9
5320,35653,20170901,-9999,9
5320,35653,20171001,-9999,9
5321,902557,20170101,0,0
5321,902557,20170201,-9,0
5321,902557,20170301,4,0
5321,902557,20170401,36,0
5321,902557,20170501,-54,0
5321,902557,20170601,76,0
5321,902557,20170701,126,0
5321,902557,20170801,81,0
5321,902557,20170901,71,0
5321,902557,20171001,22,0
5322,35659,20170101,-9999,9
5322,35659,20170201,-9999,9
5322,35659,20170301,-9999,9
5322,35659,20170401,-9999,9
5322,35659,20170501,-9999,9
5322,35659,20170601,-9999,9
5322,35659,20170701,-9999,9
5322,35659,20170801,-9999,9
5322,35659,20170901,-9999,9
5322,35659,20171001,-9999,9
5323,35662,20170101,-9999,9
5323,35662,20170201,-9999,9
5323,35662,20170301,-9999,9
5323,35662,20170401,-9999,9
5323,35662,20170501,-9999,9
5323,35662,20170601,-9999,9
5323,35662,20170701,-9999,9
5323,35662,20170801,-9999,9
5323,35662,20170901,-9999,9
5323,35662,20171001,-9999,9
5324,35665,20170101,-9999,9
5324,35665,20170201,-9999,9
5324,35665,20170301,-9999,9
5324,35665,20170401,-9999,9
5324,35665,20170501,-9999,9
5324,35665,20170601,-9999,9
5324,35665,20170701,-9999,9
5324,35665,20170801,-9999,9
5324,35665,20170901,-9999,9
5324,35665,20171001,-9999,9
5325,902587,20170101,37,0
5325,902587,20170201,-20,0
5325,902587,20170301,16,0
5325,902587,20170401,25,0
5325,902587,20170501,21,0
5325,902587,20170601,74,0
5325,902587,20170701,97,0
5325,902587,20170801,162,0
5325,902587,20170901,-9999,9
5325,902587,20171001,101,0
5326,35671,20170101,-9999,9
5326,35671,20170201,-9999,9
5326,35671,20170301,-9999,9
5326,35671,20170401,-9999,9
5326,35671,20170501,-9999,9
5326,35671,20170601,-9999,9
5326,35671,20170701,-9999,9
5326,35671,20170801,-9999,9
5326,35671,20170901,-9999,9
5326,35671,20171001,-9999,9
5327,35674,20170101,-9999,9
5327,35674,20170201,-9999,9
5327,35674,20170301,-9999,9
5327,35674,20170401,-9999,9
5327,35674,20170501,-9999,9
5327,35674,20170601,-9999,9
5327,35674,20170701,-9999,9
5327,35674,20170801,-9999,9
5327,35674,20170901,-9999,9
5327,35674,20171001,-9999,9
5328,35677,20170101,-9999,9
5328,35677,20170201,-9999,9
5328,35677,20170301,-9999,9
5328,35677,20170401,-9999,9
5328,35677,20170501,-9999,9
5328,35677,20170601,-9999,9
5328,35677,20170701,-9999,9
5328,35677,20170801,-9999,9
5328,35677,20170901,-9999,9
5328,35677,20171001,-9999,9
5329,35680,20170101,-9999,9
5329,35680,20170201,-9999,9
5329,35680,20170301,-9999,9
5329,35680,20170401,-9999,9
5329,35680,20170501,-9999,9
5329,35680,20170601,-9999,9
5329,35680,20170701,-9999,9
5329,35680,20170801,-9999,9
5329,35680,20170901,-9999,9
5329,35680,20171001,-9999,9
5330,35683,20170101,-9999,9
5330,35683,20170201,-9999,9
5330,35683,20170301,-9999,9
5330,35683,20170401,-9999,9
5330,35683,20170501,-9999,9
5330,35683,20170601,-9999,9
5330,35683,20170701,-9999,9
5330,35683,20170801,-9999,9
5330,35683,20170901,-9999,9
5330,35683,20171001,-9999,9
5331,35686,20170101,-9999,9
5331,35686,20170201,-9999,9
5331,35686,20170301,-9999,9
5331,35686,20170401,-9999,9
5331,35686,20170501,-9999,9
5331,35686,20170601,-9999,9
5331,35686,20170701,-9999,9
5331,35686,20170801,-9999,9
5331,35686,20170901,-9999,9
5331,35686,20171001,-9999,9
5332,35689,20170101,-9999,9
5332,35689,20170201,-9999,9
5332,35689,20170301,-9999,9
5332,35689,20170401,-9999,9
5332,35689,20170501,-9999,9
5332,35689,20170601,-9999,9
5332,35689,20170701,-9999,9
5332,35689,20170801,-9999,9
5332,35689,20170901,-9999,9
5332,35689,20171001,-9999,9
5333,902552,20170101,1,0
5333,902552,20170201,-19,0
5333,902552,20170301,5,0
5333,902552,20170401,36,0
5333,902552,20170501,-19,0
5333,902552,20170601,56,0
5333,902552,20170701,122,0
5333,902552,20170801,136,0
5333,902552,20170901,91,0
5333,902552,20171001,80,0
5334,35695,20170101,-9999,9
5334,35695,20170201,-9999,9
5334,35695,20170301,-9999,9
5334,35695,20170401,-9999,9
5334,35695,20170501,-9999,9
5334,35695,20170601,-9999,9
5334,35695,20170701,-9999,9
5334,35695,20170801,-9999,9
5334,35695,20170901,-9999,9
5334,35695,20171001,-9999,9
5335,35698,20170101,-9999,9
5335,35698,20170201,-9999,9
5335,35698,20170301,-9999,9
5335,35698,20170401,-9999,9
5335,35698,20170501,-9999,9
5335,35698,20170601,-9999,9
5335,35698,20170701,-9999,9
5335,35698,20170801,-9999,9
5335,35698,20170901,-9999,9
5335,35698,20171001,-9999,9
5336,35701,20170101,-9999,9
5336,35701,20170201,-9999,9
5336,35701,20170301,-9999,9
5336,35701,20170401,-9999,9
5336,35701,20170501,-9999,9
5336,35701,20170601,-9999,9
5336,35701,20170701,-9999,9
5336,35701,20170801,-9999,9
5336,35701,20170901,-9999,9
5336,35701,20171001,-9999,9
5337,35704,20170101,-9999,9
5337,35704,20170201,-9999,9
5337,35704,20170301,-9999,9
5337,35704,20170401,-9999,9
5337,35704,20170501,-9999,9
5337,35704,20170601,-9999,9
5337,35704,20170701,-9999,9
5337,35704,20170801,-9999,9
5337,35704,20170901,-9999,9
5337,35704,20171001,-9999,9
5338,902552,20170101,1,0
5338,902552,20170201,-19,0
5338,902552,20170301,5,0
5338,902552,20170401,36,0
5338,902552,20170501,-19,0
5338,902552,20170601,56,0
5338,902552,20170701,122,0
5338,902552,20170801,136,0
5338,902552,20170901,91,0
5338,902552,20171001,80,0
5339,35710,20170101,-9999,9
5339,35710,20170201,-9999,9
5339,35710,20170301,-9999,9
5339,35710,20170401,-9999,9
5339,35710,20170501,-9999,9
5339,35710,20170601,-9999,9
5339,35710,20170701,-9999,9
5339,35710,20170801,-9999,9
5339,35710,20170901,-9999,9
5339,35710,20171001,-9999,9
5340,35713,20170101,-9999,9
5340,35713,20170201,-9999,9
5340,35713,20170301,-9999,9
5340,35713,20170401,-9999,9
5340,35713,20170501,-9999,9
5340,35713,20170601,-9999,9
5340,35713,20170701,-9999,9
5340,35713,20170801,-9999,9
5340,35713,20170901,-9999,9
5340,35713,20171001,-9999,9
5341,902548,20170101,12,0
5341,902548,20170201,-9,0
5341,902548,20170301,22,0
5341,902548,20170401,25,0
5341,902548,20170501,16,0
5341,902548,20170601,86,0
5341,902548,20170701,125,0
5341,902548,20170801,132,0
5341,902548,20170901,102,0
5341,902548,20171001,96,0
5342,902505,20170101,51,0
5342,902505,20170201,4,0
5342,902505,20170301,25,0
5342,902505,20170401,50,0
5342,902505,20170501,56,0
5342,902505,20170601,119,0
5342,902505,20170701,162,0
5342,902505,20170801,155,0
5342,902505,20170901,127,0
5342,902505,20171001,120,0
5343,902548,20170101,12,0
5343,902548,20170201,-9,0
5343,902548,20170301,22,0
5343,902548,20170401,25,0
5343,902548,20170501,16,0
5343,902548,20170601,86,0
5343,902548,20170701,125,0
5343,902548,20170801,132,0
5343,902548,20170901,102,0
5343,902548,20171001,96,0
5344,35728,20170101,-9999,9
5344,35728,20170201,-9999,9
5344,35728,20170301,-9999,9
5344,35728,20170401,-9999,9
5344,35728,20170501,-9999,9
5344,35728,20170601,-9999,9
5344,35728,20170701,-9999,9
5344,35728,20170801,-9999,9
5344,35728,20170901,-9999,9
5344,35728,20171001,-9999,9
5345,35731,20170101,-9999,9
5345,35731,20170201,-9999,9
5345,35731,20170301,-9999,9
5345,35731,20170401,-9999,9
5345,35731,20170501,-9999,9
5345,35731,20170601,-9999,9
5345,35731,20170701,-9999,9
5345,35731,20170801,-9999,9
5345,35731,20170901,-9999,9
5345,35731,20171001,-9999,9
5346,35734,20170101,-9999,9
5346,35734,20170201,-9999,9
5346,35734,20170301,-9999,9
5346,35734,20170401,-9999,9
5346,35734,20170501,-9999,9
5346,35734,20170601,-9999,9
5346,35734,20170701,-9999,9
5346,35734,20170801,-9999,9
5346,35734,20170901,-9999,9
5346,35734,20171001,-9999,9
5347,35737,20170101,-9999,9
5347,35737,20170201,-9999,9
5347,35737,20170301,-9999,9
5347,35737,20170401,-9999,9
5347,35737,20170501,-9999,9
5347,35737,20170601,-9999,9
5347,35737,20170701,-9999,9
5347,35737,20170801,-9999,9
5347,35737,20170901,-9999,9
5347,35737,20171001,-9999,9
5348,35740,20170101,-9999,9
5348,35740,20170201,-9999,9
5348,35740,20170301,-9999,9
5348,35740,20170401,-9999,9
5348,35740,20170501,-9999,9
5348,35740,20170601,-9999,9
5348,35740,20170701,-9999,9
5348,35740,20170801,-9999,9
5348,35740,20170901,-9999,9
5348,35740,20171001,-9999,9
5349,35743,20170101,-9999,9
5349,35743,20170201,-9999,9
5349,35743,20170301,-9999,9
5349,35743,20170401,-9999,9
5349,35743,20170501,-9999,9
5349,35743,20170601,-9999,9
5349,35743,20170701,-9999,9
5349,35743,20170801,-9999,9
5349,35743,20170901,-9999,9
5349,35743,20171001,-9999,9
5350,35746,20170101,-9999,9
5350,35746,20170201,-9999,9
5350,35746,20170301,-9999,9
5350,35746,20170401,-9999,9
5350,35746,20170501,-9999,9
5350,35746,20170601,-9999,9
5350,35746,20170701,-9999,9
5350,35746,20170801,-9999,9
5350,35746,20170901,-9999,9
5350,35746,20171001,-9999,9
5351,35749,20170101,-9999,9
5351,35749,20170201,-9999,9
5351,35749,20170301,-9999,9
5351,35749,20170401,-9999,9
5351,35749,20170501,-9999,9
5351,35749,20170601,-9999,9
5351,35749,20170701,-9999,9
5351,35749,20170801,-9999,9
5351,35749,20170901,-9999,9
5351,35749,20171001,-9999,9
5352,35752,20170101,-9999,9
5352,35752,20170201,-9999,9
5352,35752,20170301,-9999,9
5352,35752,20170401,-9999,9
5352,35752,20170501,-9999,9
5352,35752,20170601,-9999,9
5352,35752,20170701,-9999,9
5352,35752,20170801,-9999,9
5352,35752,20170901,-9999,9
5352,35752,20171001,-9999,9
5353,902563,20170101,15,0
5353,902563,20170201,-8,0
5353,902563,20170301,15,0
5353,902563,20170401,26,0
5353,902563,20170501,35,0
5353,902563,20170601,97,0
5353,902563,20170701,124,0
5353,902563,20170801,165,0
5353,902563,20170901,120,0
5353,902563,20171001,121,0
5354,35761,20170101,-9999,9
5354,35761,20170201,-9999,9
5354,35761,20170301,-9999,9
5354,35761,20170401,-9999,9
5354,35761,20170501,-9999,9
5354,35761,20170601,-9999,9
5354,35761,20170701,-9999,9
5354,35761,20170801,-9999,9
5354,35761,20170901,-9999,9
5354,35761,20171001,-9999,9
5355,35764,20170101,-9999,9
5355,35764,20170201,-9999,9
5355,35764,20170301,-9999,9
5355,35764,20170401,-9999,9
5355,35764,20170501,-9999,9
5355,35764,20170601,-9999,9
5355,35764,20170701,-9999,9
5355,35764,20170801,-9999,9
5355,35764,20170901,-9999,9
5355,35764,20171001,-9999,9
5356,35767,20170101,-9999,9
5356,35767,20170201,-9999,9
5356,35767,20170301,-9999,9
5356,35767,20170401,-9999,9
5356,35767,20170501,-9999,9
5356,35767,20170601,-9999,9
5356,35767,20170701,-9999,9
5356,35767,20170801,-9999,9
5356,35767,20170901,-9999,9
5356,35767,20171001,-9999,9
5357,35770,20170101,-9999,9
5357,35770,20170201,-9999,9
5357,35770,20170301,-9999,9
5357,35770,20170401,-9999,9
5357,35770,20170501,-9999,9
5357,35770,20170601,-9999,9
5357,35770,20170701,-9999,9
5357,35770,20170801,-9999,9
5357,35770,20170901,-9999,9
5357,35770,20171001,-9999,9
5358,35773,20170101,-9999,9
5358,35773,20170201,-9999,9
5358,35773,20170301,-9999,9
5358,35773,20170401,-9999,9
5358,35773,20170501,-9999,9
5358,35773,20170601,-9999,9
5358,35773,20170701,-9999,9
5358,35773,20170801,-9999,9
5358,35773,20170901,-9999,9
5358,35773,20171001,-9999,9
5359,902542,20170101,6,0
5359,902542,20170201,-8,0
5359,902542,20170301,11,0
5359,902542,20170401,81,0
5359,902542,20170501,-29,0
5359,902542,20170601,61,0
5359,902542,20170701,114,0
5359,902542,20170801,111,0
5359,902542,20170901,66,0
5359,902542,20171001,74,0
5360,35779,20170101,-9999,9
5360,35779,20170201,-9999,9
5360,35779,20170301,-9999,9
5360,35779,20170401,-9999,9
5360,35779,20170501,-9999,9
5360,35779,20170601,-9999,9
5360,35779,20170701,-9999,9
5360,35779,20170801,-9999,9
5360,35779,20170901,-9999,9
5360,35779,20171001,-9999,9
5361,35782,20170101,-9999,9
5361,35782,20170201,-9999,9
5361,35782,20170301,-9999,9
5361,35782,20170401,-9999,9
5361,35782,20170501,-9999,9
5361,35782,20170601,-9999,9
5361,35782,20170701,-9999,9
5361,35782,20170801,-9999,9
5361,35782,20170901,-9999,9
5361,35782,20171001,-9999,9
5362,902542,20170101,6,0
5362,902542,20170201,-8,0
5362,902542,20170301,11,0
5362,902542,20170401,81,0
5362,902542,20170501,-29,0
5362,902542,20170601,61,0
5362,902542,20170701,114,0
5362,902542,20170801,111,0
5362,902542,20170901,66,0
5362,902542,20171001,74,0
5363,35788,20170101,-9999,9
5363,35788,20170201,-9999,9
5363,35788,20170301,-9999,9
5363,35788,20170401,-9999,9
5363,35788,20170501,-9999,9
5363,35788,20170601,-9999,9
5363,35788,20170701,-9999,9
5363,35788,20170801,-9999,9
5363,35788,20170901,-9999,9
5363,35788,20171001,-9999,9
5364,35791,20170101,-9999,9
5364,35791,20170201,-9999,9
5364,35791,20170301,-9999,9
5364,35791,20170401,-9999,9
5364,35791,20170501,-9999,9
5364,35791,20170601,-9999,9
5364,35791,20170701,-9999,9
5364,35791,20170801,-9999,9
