"STAID","SOUID","DATE","SD","Q_SD"
6696,40187,20170701,-9999,9
6696,40187,20170801,-9999,9
6696,40187,20170901,-9999,9
6696,40187,20171001,-9999,9
6697,40191,20170101,-9999,9
6697,40191,20170201,-9999,9
6697,40191,20170301,-9999,9
6697,40191,20170401,-9999,9
6697,40191,20170501,-9999,9
6697,40191,20170601,-9999,9
6697,40191,20170701,-9999,9
6697,40191,20170801,-9999,9
6697,40191,20170901,-9999,9
6697,40191,20171001,-9999,9
6698,40193,20170101,-9999,9
6698,40193,20170201,-9999,9
6698,40193,20170301,-9999,9
6698,40193,20170401,-9999,9
6698,40193,20170501,-9999,9
6698,40193,20170601,-9999,9
6698,40193,20170701,-9999,9
6698,40193,20170801,-9999,9
6698,40193,20170901,-9999,9
6698,40193,20171001,-9999,9
6699,40195,20170101,-9999,9
6699,40195,20170201,-9999,9
6699,40195,20170301,-9999,9
6699,40195,20170401,-9999,9
6699,40195,20170501,-9999,9
6699,40195,20170601,-9999,9
6699,40195,20170701,-9999,9
6699,40195,20170801,-9999,9
6699,40195,20170901,-9999,9
6699,40195,20171001,-9999,9
6702,40205,20170101,33,0
6702,40205,20170201,47,0
6702,40205,20170301,76,0
6702,40205,20170401,56,0
6702,40205,20170501,15,0
6702,40205,20170601,0,0
6702,40205,20170701,0,0
6702,40205,20170801,0,0
6702,40205,20170901,0,0
6702,40205,20171001,0,0
6703,40209,20170101,10,0
6703,40209,20170201,22,0
6703,40209,20170301,40,0
6703,40209,20170401,23,0
6703,40209,20170501,0,0
6703,40209,20170601,0,0
6703,40209,20170701,0,0
6703,40209,20170801,0,0
6703,40209,20170901,0,0
6703,40209,20171001,0,0
6704,40211,20170101,-9999,9
6704,40211,20170201,-9999,9
6704,40211,20170301,-9999,9
6704,40211,20170401,-9999,9
6704,40211,20170501,-9999,9
6704,40211,20170601,-9999,9
6704,40211,20170701,-9999,9
6704,40211,20170801,-9999,9
6704,40211,20170901,-9999,9
6704,40211,20171001,-9999,9
6705,40213,20170101,21,0
6705,40213,20170201,14,0
6705,40213,20170301,34,0
6705,40213,20170401,15,0
6705,40213,20170501,-9999,9
6705,40213,20170601,-9999,9
6705,40213,20170701,-9999,9
6705,40213,20170801,-9999,9
6705,40213,20170901,-9999,9
6705,40213,20171001,-9999,9
6706,40209,20170101,10,0
6706,40209,20170201,22,0
6706,40209,20170301,40,0
6706,40209,20170401,23,0
6706,40209,20170501,0,0
6706,40209,20170601,0,0
6706,40209,20170701,0,0
6706,40209,20170801,0,0
6706,40209,20170901,0,0
6706,40209,20171001,0,0
6708,40221,20170101,20,0
6708,40221,20170201,20,0
6708,40221,20170301,45,0
6708,40221,20170401,20,0
6708,40221,20170501,0,0
6708,40221,20170601,0,0
6708,40221,20170701,0,0
6708,40221,20170801,0,0
6708,40221,20170901,0,0
6708,40221,20171001,0,0
6709,40225,20170101,-9999,9
6709,40225,20170201,-9999,9
6709,40225,20170301,-9999,9
6709,40225,20170401,-9999,9
6709,40225,20170501,-9999,9
6709,40225,20170601,-9999,9
6709,40225,20170701,-9999,9
6709,40225,20170801,-9999,9
6709,40225,20170901,-9999,9
6709,40225,20171001,-9999,9
6710,40231,20170101,-9999,9
6710,40231,20170201,-9999,9
6710,40231,20170301,-9999,9
6710,40231,20170401,-9999,9
6710,40231,20170501,-9999,9
6710,40231,20170601,-9999,9
6710,40231,20170701,-9999,9
6710,40231,20170801,-9999,9
6710,40231,20170901,-9999,9
6710,40231,20171001,-9999,9
6711,40233,20170101,-9999,9
6711,40233,20170201,-9999,9
6711,40233,20170301,-9999,9
6711,40233,20170401,-9999,9
6711,40233,20170501,-9999,9
6711,40233,20170601,-9999,9
6711,40233,20170701,-9999,9
6711,40233,20170801,-9999,9
6711,40233,20170901,-9999,9
6711,40233,20171001,-9999,9
6712,40235,20170101,28,0
6712,40235,20170201,35,0
6712,40235,20170301,52,0
6712,40235,20170401,41,0
6712,40235,20170501,16,0
6712,40235,20170601,0,0
6712,40235,20170701,0,0
6712,40235,20170801,0,0
6712,40235,20170901,0,0
6712,40235,20171001,0,0
6713,40237,20170101,8,0
6713,40237,20170201,20,0
6713,40237,20170301,40,0
6713,40237,20170401,-9999,9
6713,40237,20170501,0,0
6713,40237,20170601,0,0
6713,40237,20170701,0,0
6713,40237,20170801,-9999,9
6713,40237,20170901,0,0
6713,40237,20171001,0,0
6714,40241,20170101,-9999,9
6714,40241,20170201,-9999,9
6714,40241,20170301,-9999,9
6714,40241,20170401,-9999,9
6714,40241,20170501,-9999,9
6714,40241,20170601,-9999,9
6714,40241,20170701,-9999,9
6714,40241,20170801,-9999,9
6714,40241,20170901,-9999,9
6714,40241,20171001,-9999,9
6715,40243,20170101,-9999,9
6715,40243,20170201,-9999,9
6715,40243,20170301,-9999,9
6715,40243,20170401,-9999,9
6715,40243,20170501,-9999,9
6715,40243,20170601,-9999,9
6715,40243,20170701,-9999,9
6715,40243,20170801,-9999,9
6715,40243,20170901,-9999,9
6715,40243,20171001,-9999,9
6716,40245,20170101,25,0
6716,40245,20170201,20,0
6716,40245,20170301,-9999,9
6716,40245,20170401,-9999,9
6716,40245,20170501,-9999,9
6716,40245,20170601,-9999,9
6716,40245,20170701,-9999,9
6716,40245,20170801,-9999,9
6716,40245,20170901,-9999,9
6716,40245,20171001,-9999,9
6717,40253,20170101,-9999,9
6717,40253,20170201,-9999,9
6717,40253,20170301,-9999,9
6717,40253,20170401,-9999,9
6717,40253,20170501,-9999,9
6717,40253,20170601,-9999,9
6717,40253,20170701,0,0
6717,40253,20170801,0,0
6717,40253,20170901,0,0
6717,40253,20171001,-9999,9
6718,40257,20170101,-9999,9
6718,40257,20170201,-9999,9
6718,40257,20170301,-9999,9
6718,40257,20170401,-9999,9
6718,40257,20170501,-9999,9
6718,40257,20170601,-9999,9
6718,40257,20170701,-9999,9
6718,40257,20170801,-9999,9
6718,40257,20170901,-9999,9
6718,40257,20171001,-9999,9
6719,40265,20170101,-9999,9
6719,40265,20170201,-9999,9
6719,40265,20170301,-9999,9
6719,40265,20170401,-9999,9
6719,40265,20170501,-9999,9
6719,40265,20170601,-9999,9
6719,40265,20170701,-9999,9
6719,40265,20170801,-9999,9
6719,40265,20170901,-9999,9
6719,40265,20171001,-9999,9
6720,40267,20170101,-9999,9
6720,40267,20170201,-9999,9
6720,40267,20170301,-9999,9
6720,40267,20170401,-9999,9
6720,40267,20170501,-9999,9
6720,40267,20170601,-9999,9
6720,40267,20170701,-9999,9
6720,40267,20170801,-9999,9
6720,40267,20170901,-9999,9
6720,40267,20171001,-9999,9
6722,40275,20170101,26,0
6722,40275,20170201,30,0
6722,40275,20170301,49,0
6722,40275,20170401,34,0
6722,40275,20170501,0,0
6722,40275,20170601,0,0
6722,40275,20170701,0,0
6722,40275,20170801,0,0
6722,40275,20170901,0,0
6722,40275,20171001,0,0
6724,40279,20170101,-9999,9
6724,40279,20170201,-9999,9
6724,40279,20170301,-9999,9
6724,40279,20170401,-9999,9
6724,40279,20170501,-9999,9
6724,40279,20170601,-9999,9
6724,40279,20170701,-9999,9
6724,40279,20170801,-9999,9
6724,40279,20170901,-9999,9
6724,40279,20171001,-9999,9
6725,40281,20170101,13,0
6725,40281,20170201,19,0
6725,40281,20170301,42,0
6725,40281,20170401,29,0
6725,40281,20170501,0,0
6725,40281,20170601,0,0
6725,40281,20170701,0,0
6725,40281,20170801,0,0
6725,40281,20170901,0,0
6725,40281,20171001,0,0
6726,40283,20170101,-9999,9
6726,40283,20170201,-9999,9
6726,40283,20170301,-9999,9
6726,40283,20170401,-9999,9
6726,40283,20170501,-9999,9
6726,40283,20170601,-9999,9
6726,40283,20170701,-9999,9
6726,40283,20170801,-9999,9
6726,40283,20170901,-9999,9
6726,40283,20171001,-9999,9
6727,40289,20170101,-9999,9
6727,40289,20170201,-9999,9
6727,40289,20170301,-9999,9
6727,40289,20170401,-9999,9
6727,40289,20170501,-9999,9
6727,40289,20170601,-9999,9
6727,40289,20170701,-9999,9
6727,40289,20170801,-9999,9
6727,40289,20170901,-9999,9
6727,40289,20171001,-9999,9
6728,69639,20170101,-9999,9
6728,69639,20170201,-9999,9
6728,69639,20170301,-9999,9
6728,69639,20170401,-9999,9
6728,69639,20170501,-9999,9
6728,69639,20170601,-9999,9
6728,69639,20170701,-9999,9
6728,69639,20170801,-9999,9
6728,69639,20170901,-9999,9
6728,69639,20171001,-9999,9
6729,40293,20170101,-9999,9
6729,40293,20170201,-9999,9
6729,40293,20170301,-9999,9
6729,40293,20170401,-9999,9
6729,40293,20170501,-9999,9
6729,40293,20170601,-9999,9
6729,40293,20170701,-9999,9
6729,40293,20170801,-9999,9
6729,40293,20170901,-9999,9
6729,40293,20171001,-9999,9
6730,40295,20170101,-9999,9
6730,40295,20170201,-9999,9
6730,40295,20170301,24,0
6730,40295,20170401,11,0
6730,40295,20170501,7,0
6730,40295,20170601,-9999,9
6730,40295,20170701,0,0
6730,40295,20170801,0,0
6730,40295,20170901,0,0
6730,40295,20171001,0,0
6731,40297,20170101,30,0
6731,40297,20170201,35,0
6731,40297,20170301,65,0
6731,40297,20170401,45,0
6731,40297,20170501,36,0
6731,40297,20170601,0,0
6731,40297,20170701,0,0
6731,40297,20170801,0,0
6731,40297,20170901,0,0
6731,40297,20171001,0,0
6732,40299,20170101,-9999,9
6732,40299,20170201,-9999,9
6732,40299,20170301,-9999,9
6732,40299,20170401,-9999,9
6732,40299,20170501,-9999,9
6732,40299,20170601,-9999,9
6732,40299,20170701,-9999,9
6732,40299,20170801,-9999,9
6732,40299,20170901,-9999,9
6732,40299,20171001,-9999,9
6733,40307,20170101,5,0
6733,40307,20170201,19,0
6733,40307,20170301,40,0
6733,40307,20170401,27,0
6733,40307,20170501,9,0
6733,40307,20170601,0,0
6733,40307,20170701,0,0
6733,40307,20170801,0,0
6733,40307,20170901,0,0
6733,40307,20171001,0,0
6734,40303,20170101,-9999,9
6734,40303,20170201,-9999,9
6734,40303,20170301,-9999,9
6734,40303,20170401,-9999,9
6734,40303,20170501,-9999,9
6734,40303,20170601,-9999,9
6734,40303,20170701,-9999,9
6734,40303,20170801,-9999,9
6734,40303,20170901,-9999,9
6734,40303,20171001,-9999,9
6735,40307,20170101,5,0
6735,40307,20170201,19,0
6735,40307,20170301,40,0
6735,40307,20170401,27,0
6735,40307,20170501,9,0
6735,40307,20170601,0,0
6735,40307,20170701,0,0
6735,40307,20170801,0,0
6735,40307,20170901,0,0
6735,40307,20171001,0,0
6736,40309,20170101,5,0
6736,40309,20170201,4,0
6736,40309,20170301,30,0
6736,40309,20170401,9,0
6736,40309,20170501,0,0
6736,40311,20170601,0,0
6736,40309,20170701,0,0
6736,40309,20170801,0,0
6736,40309,20170901,0,0
6736,40309,20171001,0,0
6737,40311,20170101,10,0
6737,40311,20170201,12,0
6737,40311,20170301,44,0
6737,40311,20170401,12,0
6737,40311,20170501,0,0
6737,40311,20170601,0,0
6737,40311,20170701,0,0
6737,40311,20170801,0,0
6737,40311,20170901,0,0
6737,40311,20171001,0,0
6738,40313,20170101,22,0
6738,40313,20170201,40,0
6738,40313,20170301,51,0
6738,40313,20170401,52,0
6738,40313,20170501,0,0
6738,40313,20170601,0,0
6738,40313,20170701,0,0
6738,40313,20170801,0,0
6738,40313,20170901,0,0
6738,40313,20171001,0,0
6739,40315,20170101,-9999,9
6739,40315,20170201,-9999,9
6739,40315,20170301,-9999,9
6739,40315,20170401,-9999,9
6739,40315,20170501,-9999,9
6739,40315,20170601,-9999,9
6739,40315,20170701,-9999,9
6739,40315,20170801,-9999,9
6739,40315,20170901,-9999,9
6739,40315,20171001,-9999,9
6740,40317,20170101,-9999,9
6740,40317,20170201,-9999,9
6740,40317,20170301,-9999,9
6740,40317,20170401,-9999,9
6740,40317,20170501,-9999,9
6740,40317,20170601,-9999,9
6740,40317,20170701,-9999,9
6740,40317,20170801,-9999,9
6740,40317,20170901,-9999,9
6740,40317,20171001,-9999,9
6741,40321,20170101,-9999,9
6741,40321,20170201,-9999,9
6741,40321,20170301,-9999,9
6741,40321,20170401,-9999,9
6741,40321,20170501,-9999,9
6741,40321,20170601,-9999,9
6741,40321,20170701,-9999,9
6741,40321,20170801,-9999,9
6741,40321,20170901,-9999,9
6741,40321,20171001,-9999,9
6742,40323,20170101,-9999,9
6742,40323,20170201,-9999,9
6742,40323,20170301,-9999,9
6742,40323,20170401,-9999,9
6742,40323,20170501,-9999,9
6742,40323,20170601,-9999,9
6742,40323,20170701,-9999,9
6742,40323,20170801,-9999,9
6742,40323,20170901,-9999,9
6742,40323,20171001,-9999,9
6743,40325,20170101,-9999,9
6743,40325,20170201,-9999,9
6743,40325,20170301,-9999,9
6743,40325,20170401,-9999,9
6743,40325,20170501,-9999,9
6743,40325,20170601,-9999,9
6743,40325,20170701,-9999,9
6743,40325,20170801,-9999,9
6743,40325,20170901,-9999,9
6743,40325,20171001,-9999,9
6745,40339,20170101,-9999,9
6745,40339,20170201,-9999,9
6745,40339,20170301,-9999,9
6745,40339,20170401,-9999,9
6745,40339,20170501,-9999,9
6745,40339,20170601,-9999,9
6745,40339,20170701,-9999,9
6745,40339,20170801,-9999,9
6745,40339,20170901,-9999,9
6745,40339,20171001,-9999,9
6746,40341,20170101,-9999,9
6746,40341,20170201,-9999,9
6746,40341,20170301,-9999,9
6746,40341,20170401,-9999,9
6746,40341,20170501,-9999,9
6746,40341,20170601,-9999,9
6746,40341,20170701,-9999,9
6746,40341,20170801,-9999,9
6746,40341,20170901,-9999,9
6746,40341,20171001,-9999,9
6747,40345,20170101,-9999,9
6747,40345,20170201,-9999,9
6747,40345,20170301,-9999,9
6747,40345,20170401,-9999,9
6747,40345,20170501,-9999,9
6747,40345,20170601,-9999,9
6747,40345,20170701,-9999,9
6747,40345,20170801,-9999,9
6747,40345,20170901,-9999,9
6747,40345,20171001,-9999,9
6748,40379,20170101,15,0
6748,40379,20170201,19,0
6748,40379,20170301,44,0
6748,40379,20170401,27,0
6748,40379,20170501,13,0
6748,40379,20170601,0,0
6748,40379,20170701,0,0
6748,40379,20170801,0,0
6748,40379,20170901,0,0
6748,40379,20171001,0,0
6749,40363,20170101,-9999,9
6749,40363,20170201,-9999,9
6749,40363,20170301,-9999,9
6749,40363,20170401,-9999,9
6749,40363,20170501,-9999,9
6749,40363,20170601,0,0
6749,40363,20170701,0,0
6749,40363,20170801,0,0
6749,40363,20170901,0,0
6749,40363,20171001,0,0
6750,40367,20170101,-9999,9
6750,40367,20170201,-9999,9
6750,40367,20170301,-9999,9
6750,40367,20170401,-9999,9
6750,40367,20170501,-9999,9
6750,40367,20170601,-9999,9
6750,40367,20170701,-9999,9
6750,40367,20170801,-9999,9
6750,40367,20170901,-9999,9
6750,40367,20171001,-9999,9
6752,69848,20170101,-9999,9
6752,69848,20170201,-9999,9
6752,69848,20170301,-9999,9
6752,69848,20170401,-9999,9
6752,69848,20170501,-9999,9
6752,69848,20170601,-9999,9
6752,69848,20170701,-9999,9
6752,69848,20170801,-9999,9
6752,69848,20170901,-9999,9
6752,69848,20171001,-9999,9
6753,40375,20170101,46,0
6753,40375,20170201,-9999,9
6753,40375,20170301,65,0
6753,40375,20170401,50,0
6753,40375,20170501,38,0
6753,40375,20170601,0,0
6753,40375,20170701,0,0
6753,40375,20170801,0,0
6753,40375,20170901,0,0
6753,40375,20171001,0,0
6754,40377,20170101,30,0
6754,40377,20170201,37,0
6754,40377,20170301,53,0
6754,40377,20170401,33,0
6754,40377,20170501,-9999,9
6754,40377,20170601,-9999,9
6754,40377,20170701,-9999,9
6754,40377,20170801,-9999,9
6754,40377,20170901,-9999,9
6754,40377,20171001,-9999,9
6755,40379,20170101,15,0
6755,40379,20170201,19,0
6755,40379,20170301,44,0
6755,40379,20170401,27,0
6755,40379,20170501,13,0
6755,40379,20170601,0,0
6755,40379,20170701,0,0
6755,40379,20170801,0,0
6755,40379,20170901,0,0
6755,40379,20171001,0,0
6757,40383,20170101,-9999,9
6757,40383,20170201,-9999,9
6757,40383,20170301,-9999,9
6757,40383,20170401,-9999,9
6757,40383,20170501,-9999,9
6757,40383,20170601,-9999,9
6757,40383,20170701,-9999,9
6757,40383,20170801,-9999,9
6757,40383,20170901,-9999,9
6757,40383,20171001,-9999,9
6758,40385,20170101,-9999,9
6758,40385,20170201,-9999,9
6758,40385,20170301,-9999,9
6758,40385,20170401,-9999,9
6758,40385,20170501,-9999,9
6758,40385,20170601,-9999,9
6758,40385,20170701,-9999,9
6758,40385,20170801,-9999,9
6758,40385,20170901,-9999,9
6758,40385,20171001,-9999,9
6759,40387,20170101,12,0
6759,40387,20170201,16,0
6759,40387,20170301,33,0
6759,40387,20170401,11,0
6759,40387,20170501,8,0
6759,40387,20170601,0,0
6759,40387,20170701,0,0
6759,40387,20170801,0,0
6759,40387,20170901,0,0
6759,40387,20171001,0,0
6760,40397,20170101,-9999,9
6760,40397,20170201,-9999,9
6760,40397,20170301,-9999,9
6760,40397,20170401,35,0
6760,40397,20170501,-9999,9
6760,40397,20170601,0,0
6760,40397,20170701,0,0
6760,40397,20170801,0,0
6760,40397,20170901,0,0
6760,40397,20171001,0,0
6761,40399,20170101,8,0
6761,40399,20170201,23,0
6761,40399,20170301,53,0
6761,40399,20170401,34,0
6761,40399,20170501,8,0
6761,40399,20170601,0,0
6761,40399,20170701,0,0
6761,40399,20170801,0,0
6761,40399,20170901,0,0
6761,40399,20171001,0,0
6762,40401,20170101,30,0
6762,40401,20170201,35,0
6762,40401,20170301,58,0
6762,40401,20170401,40,0
6762,40401,20170501,10,0
6762,40401,20170601,0,0
6762,40401,20170701,0,0
6762,40401,20170801,0,0
6762,40401,20170901,0,0
6762,40401,20171001,0,0
6763,40429,20170101,65,0
6763,40429,20170201,79,0
6763,40429,20170301,65,0
6763,40429,20170401,80,0
6763,40429,20170501,65,0
6763,40403,20170601,-9999,9
6763,40429,20170701,0,0
6763,40429,20170801,0,0
6763,40403,20170901,-9999,9
6763,40403,20171001,-9999,9
6764,40405,20170101,-9999,9
6764,40405,20170201,-9999,9
6764,40405,20170301,-9999,9
6764,40405,20170401,-9999,9
6764,40405,20170501,-9999,9
6764,40405,20170601,-9999,9
6764,40405,20170701,-9999,9
6764,40405,20170801,-9999,9
6764,40405,20170901,-9999,9
6764,40405,20171001,-9999,9
6765,40407,20170101,70,0
6765,40407,20170201,79,0
6765,40407,20170301,111,0
6765,40407,20170401,106,0
6765,40407,20170501,88,0
6765,40407,20170601,0,0
6765,40407,20170701,0,0
6765,40407,20170801,0,0
6765,40407,20170901,0,0
6765,40407,20171001,0,0
6766,40429,20170101,65,0
6766,40429,20170201,79,0
6766,40429,20170301,65,0
6766,40429,20170401,80,0
6766,40429,20170501,65,0
6766,40409,20170601,-9999,9
6766,40429,20170701,0,0
6766,40429,20170801,0,0
6766,40409,20170901,-9999,9
6766,40409,20171001,-9999,9
6767,40413,20170101,-9999,9
6767,40413,20170201,-9999,9
6767,40413,20170301,-9999,9
6767,40413,20170401,-9999,9
6767,40413,20170501,-9999,9
6767,40413,20170601,-9999,9
6767,40413,20170701,-9999,9
6767,40413,20170801,-9999,9
6767,40413,20170901,-9999,9
6767,40413,20171001,-9999,9
6768,40415,20170101,11,0
6768,40415,20170201,16,0
6768,40415,20170301,37,0
6768,40415,20170401,23,0
6768,40415,20170501,4,0
6768,40415,20170601,0,0
6768,40415,20170701,0,0
6768,40415,20170801,0,0
6768,40415,20170901,0,0
6768,40415,20171001,0,0
6769,40421,20170101,-9999,9
6769,40421,20170201,-9999,9
6769,40421,20170301,-9999,9
6769,40421,20170401,-9999,9
6769,40421,20170501,-9999,9
6769,40421,20170601,-9999,9
6769,40421,20170701,-9999,9
6769,40421,20170801,-9999,9
6769,40421,20170901,-9999,9
6769,40421,20171001,-9999,9
6771,40425,20170101,-9999,9
6771,40425,20170201,-9999,9
6771,40425,20170301,-9999,9
6771,40425,20170401,-9999,9
6771,40425,20170501,-9999,9
6771,40425,20170601,0,0
6771,40425,20170701,-9999,9
6771,40425,20170801,0,0
6771,40425,20170901,0,0
6771,40425,20171001,-9999,9
6772,40429,20170101,65,0
6772,40429,20170201,79,0
6772,40429,20170301,65,0
6772,40429,20170401,80,0
6772,40429,20170501,65,0
6772,40429,20170601,-9999,9
6772,40429,20170701,0,0
6772,40429,20170801,0,0
6772,40429,20170901,-9999,9
6772,40429,20171001,-9999,9
6773,40431,20170101,-9999,9
6773,40431,20170201,33,0
6773,40431,20170301,71,0
6773,40431,20170401,-9999,9
6773,40431,20170501,-9999,9
6773,40431,20170601,0,0
6773,40431,20170701,-9999,9
6773,40431,20170801,0,0
6773,40431,20170901,-9999,9
6773,40431,20171001,-9999,9
6774,40435,20170101,-9999,9
6774,40435,20170201,-9999,9
6774,40435,20170301,-9999,9
6774,40435,20170401,-9999,9
6774,40435,20170501,-9999,9
6774,40435,20170601,-9999,9
6774,40435,20170701,-9999,9
6774,40435,20170801,-9999,9
6774,40435,20170901,-9999,9
6774,40435,20171001,-9999,9
6776,40443,20170101,-9999,9
6776,40443,20170201,-9999,9
6776,40443,20170301,-9999,9
6776,40443,20170401,-9999,9
6776,40443,20170501,-9999,9
6776,40443,20170601,-9999,9
6776,40443,20170701,-9999,9
6776,40443,20170801,-9999,9
6776,40443,20170901,-9999,9
6776,40443,20171001,-9999,9
6777,40453,20170101,32,0
6777,40453,20170201,49,0
6777,40453,20170301,80,0
6777,40453,20170401,67,0
6777,40453,20170501,58,0
6777,40453,20170601,0,0
6777,40453,20170701,0,0
6777,40453,20170801,0,0
6777,40453,20170901,0,0
6777,40453,20171001,0,0
6778,40459,20170101,-9999,9
6778,40459,20170201,-9999,9
6778,40459,20170301,-9999,9
6778,40459,20170401,-9999,9
6778,40459,20170501,-9999,9
6778,40459,20170601,-9999,9
6778,40459,20170701,-9999,9
6778,40459,20170801,-9999,9
6778,40459,20170901,-9999,9
6778,40459,20171001,-9999,9
6779,40465,20170101,-9999,9
6779,40465,20170201,-9999,9
6779,40465,20170301,-9999,9
6779,40465,20170401,-9999,9
6779,40465,20170501,-9999,9
6779,40465,20170601,-9999,9
6779,40465,20170701,-9999,9
6779,40465,20170801,-9999,9
6779,40465,20170901,-9999,9
6779,40465,20171001,-9999,9
6780,40467,20170101,-9999,9
6780,40467,20170201,-9999,9
6780,40467,20170301,-9999,9
6780,40467,20170401,-9999,9
6780,40467,20170501,-9999,9
6780,40467,20170601,-9999,9
6780,40467,20170701,-9999,9
6780,40467,20170801,-9999,9
6780,40467,20170901,-9999,9
6780,40467,20171001,-9999,9
6781,40471,20170101,-9999,9
6781,40471,20170201,-9999,9
6781,40471,20170301,-9999,9
6781,40471,20170401,-9999,9
6781,40471,20170501,-9999,9
6781,40471,20170601,0,0
6781,40471,20170701,0,0
6781,40471,20170801,0,0
6781,40471,20170901,0,0
6781,40471,20171001,0,0
6782,40475,20170101,28,0
6782,40475,20170201,48,0
6782,40475,20170301,74,0
6782,40475,20170401,70,0
6782,40475,20170501,43,0
6782,40475,20170601,0,0
6782,40475,20170701,0,0
6782,40475,20170801,0,0
6782,40475,20170901,0,0
6782,40475,20171001,0,0
6784,40487,20170101,52,0
6784,40487,20170201,46,0
6784,40487,20170301,92,0
6784,40487,20170401,80,0
6784,40487,20170501,86,0
6784,40487,20170601,0,0
6784,40487,20170701,0,0
6784,40487,20170801,0,0
6784,40487,20170901,0,0
6784,40487,20171001,0,0
6785,40489,20170101,40,0
6785,40489,20170201,40,0
6785,40489,20170301,73,0
6785,40489,20170401,60,0
6785,40489,20170501,39,0
6785,40489,20170601,0,0
6785,40489,20170701,0,0
6785,40489,20170801,0,0
6785,40489,20170901,0,0
6785,40489,20171001,-9999,9
6787,40497,20170101,-9999,9
6787,40497,20170201,-9999,9
6787,40497,20170301,-9999,9
6787,40497,20170401,-9999,9
6787,40497,20170501,-9999,9
6787,40497,20170601,-9999,9
6787,40497,20170701,-9999,9
6787,40497,20170801,-9999,9
6787,40497,20170901,-9999,9
6787,40497,20171001,-9999,9
6788,40505,20170101,30,0
6788,40505,20170201,37,0
6788,40505,20170301,68,0
6788,40505,20170401,30,0
6788,40505,20170501,9,0
6788,40505,20170601,0,0
6788,40505,20170701,0,0
6788,40505,20170801,0,0
6788,40505,20170901,0,0
6788,40505,20171001,0,0
6789,40507,20170101,-9999,9
6789,40507,20170201,-9999,9
6789,40507,20170301,-9999,9
6789,40507,20170401,-9999,9
6789,40507,20170501,-9999,9
6789,40507,20170601,-9999,9
6789,40507,20170701,-9999,9
6789,40507,20170801,-9999,9
6789,40507,20170901,-9999,9
6789,40507,20171001,-9999,9
6790,40511,20170101,-9999,9
6790,40511,20170201,-9999,9
6790,40511,20170301,-9999,9
6790,40511,20170401,-9999,9
6790,40511,20170501,-9999,9
6790,40511,20170601,-9999,9
6790,40511,20170701,-9999,9
6790,40511,20170801,-9999,9
6790,40511,20170901,-9999,9
6790,40511,20171001,-9999,9
6791,40513,20170101,-9999,9
6791,40513,20170201,-9999,9
6791,40513,20170301,-9999,9
6791,40513,20170401,-9999,9
6791,40513,20170501,-9999,9
6791,40513,20170601,-9999,9
6791,40513,20170701,-9999,9
6791,40513,20170801,-9999,9
6791,40513,20170901,-9999,9
6791,40513,20171001,-9999,9
6792,40515,20170101,-9999,9
6792,40515,20170201,-9999,9
6792,40515,20170301,-9999,9
6792,40515,20170401,-9999,9
6792,40515,20170501,-9999,9
6792,40515,20170601,-9999,9
6792,40515,20170701,-9999,9
6792,40515,20170801,-9999,9
6792,40515,20170901,-9999,9
6792,40515,20171001,-9999,9
6793,40491,20170101,3,0
6793,40491,20170201,10,0
6793,40491,20170301,28,0
6793,40491,20170401,17,0
6793,40491,20170501,7,0
6793,40491,20170601,0,0
6793,40491,20170701,0,0
6793,40491,20170801,0,0
6793,40491,20170901,0,0
6793,40491,20171001,0,0
6794,40519,20170101,-9999,9
6794,40519,20170201,-9999,9
6794,40519,20170301,-9999,9
6794,40519,20170401,-9999,9
6794,40519,20170501,-9999,9
6794,40519,20170601,-9999,9
6794,40519,20170701,-9999,9
6794,40519,20170801,-9999,9
6794,40519,20170901,-9999,9
6794,40519,20171001,-9999,9
6795,40521,20170101,55,0
6795,40521,20170201,68,0
6795,40521,20170301,107,0
6795,40521,20170401,93,0
6795,40521,20170501,78,0
6795,40521,20170601,0,0
6795,40521,20170701,0,0
6795,40521,20170801,0,0
6795,40521,20170901,0,0
6795,40521,20171001,0,0
6796,40523,20170101,-9999,9
6796,40523,20170201,-9999,9
6796,40523,20170301,-9999,9
6796,40523,20170401,-9999,9
6796,40523,20170501,-9999,9
6796,40523,20170601,-9999,9
6796,40523,20170701,-9999,9
6796,40523,20170801,-9999,9
6796,40523,20170901,-9999,9
6796,40523,20171001,-9999,9
6797,40525,20170101,-9999,9
6797,40525,20170201,-9999,9
6797,40525,20170301,-9999,9
6797,40525,20170401,-9999,9
6797,40525,20170501,-9999,9
6797,40525,20170601,-9999,9
6797,40525,20170701,-9999,9
6797,40525,20170801,-9999,9
6797,40525,20170901,-9999,9
6797,40525,20171001,-9999,9
6798,40527,20170101,-9999,9
6798,40527,20170201,-9999,9
6798,40527,20170301,-9999,9
6798,40527,20170401,-9999,9
6798,40527,20170501,-9999,9
6798,40527,20170601,-9999,9
6798,40527,20170701,-9999,9
6798,40527,20170801,-9999,9
6798,40527,20170901,-9999,9
6798,40527,20171001,-9999,9
6799,40529,20170101,49,0
6799,40529,20170201,-9999,9
6799,40529,20170301,-9999,9
6799,40529,20170401,-9999,9
6799,40529,20170501,31,0
6799,40529,20170601,0,0
6799,40529,20170701,0,0
6799,40529,20170801,0,0
6799,40529,20170901,0,0
6799,40529,20171001,-9999,9
6801,70246,20170101,-9999,9
6801,70246,20170201,-9999,9
6801,70246,20170301,-9999,9
6801,70246,20170401,-9999,9
