"STAID","SOUID","DATE","TG","Q_TG"
7231,43314,20170501,45,0
7231,43314,20170601,70,0
7231,43314,20170701,194,0
7231,43314,20170801,164,0
7231,43314,20170901,134,0
7231,43314,20171001,91,0
7237,43369,20170101,7,0
7237,43369,20170201,-7,0
7237,43369,20170301,17,0
7237,43369,20170401,12,0
7237,43369,20170501,33,0
7237,43369,20170601,57,0
7237,43369,20170701,183,0
7237,43369,20170801,167,0
7237,43369,20170901,135,0
7237,43369,20171001,91,0
7238,43364,20170101,9,0
7238,43364,20170201,-6,0
7238,43364,20170301,13,0
7238,43364,20170401,17,0
7238,43364,20170501,44,0
7238,43364,20170601,66,0
7238,43364,20170701,195,0
7238,43364,20170801,171,0
7238,43364,20170901,143,0
7238,43364,20171001,95,0
7240,43359,20170101,-9999,9
7240,43359,20170201,-9999,9
7240,43359,20170301,-9999,9
7240,43359,20170401,-9999,9
7240,43359,20170501,-9999,9
7240,43359,20170601,-9999,9
7240,43359,20170701,-9999,9
7240,43359,20170801,-9999,9
7240,43359,20170901,-9999,9
7240,43359,20171001,-9999,9
7241,43364,20170101,9,0
7241,43364,20170201,-6,0
7241,43364,20170301,13,0
7241,43364,20170401,17,0
7241,43364,20170501,44,0
7241,43364,20170601,66,0
7241,43364,20170701,195,0
7241,43364,20170801,171,0
7241,43364,20170901,143,0
7241,43364,20171001,95,0
7242,43369,20170101,7,0
7242,43369,20170201,-7,0
7242,43369,20170301,17,0
7242,43369,20170401,12,0
7242,43369,20170501,33,0
7242,43369,20170601,57,0
7242,43369,20170701,183,0
7242,43369,20170801,167,0
7242,43369,20170901,135,0
7242,43369,20171001,91,0
7244,43384,20170101,-9999,9
7244,43384,20170201,-9999,9
7244,43384,20170301,-9999,9
7244,43384,20170401,-9999,9
7244,43384,20170501,-9999,9
7244,43384,20170601,-9999,9
7244,43384,20170701,-9999,9
7244,43384,20170801,-9999,9
7244,43384,20170901,-9999,9
7244,43384,20171001,-9999,9
7245,43389,20170101,-17,0
7245,43389,20170201,-23,0
7245,43389,20170301,11,0
7245,43389,20170401,3,0
7245,43389,20170501,35,0
7245,43389,20170601,47,0
7245,43389,20170701,172,0
7245,43389,20170801,162,0
7245,43389,20170901,122,0
7245,43389,20171001,68,0
7261,43469,20170101,-13,0
7261,43469,20170201,-15,0
7261,43469,20170301,15,0
7261,43469,20170401,7,0
7261,43469,20170501,36,0
7261,43469,20170601,51,0
7261,43469,20170701,170,0
7261,43469,20170801,163,0
7261,43469,20170901,116,0
7261,43469,20171001,73,0
7263,43479,20170101,-18,0
7263,43479,20170201,-21,0
7263,43479,20170301,14,0
7263,43479,20170401,9,0
7263,43479,20170501,47,0
7263,43479,20170601,42,0
7263,43479,20170701,183,0
7263,43479,20170801,172,0
7263,43479,20170901,128,0
7263,43479,20171001,78,0
7264,43489,20170101,-9999,9
7264,43489,20170201,-9999,9
7264,43489,20170301,-9999,9
7264,43489,20170401,-9999,9
7264,43489,20170501,-9999,9
7264,43489,20170601,-9999,9
7264,43489,20170701,-9999,9
7264,43489,20170801,-9999,9
7264,43489,20170901,-9999,9
7264,43489,20171001,-9999,9
7279,43564,20170101,-9999,9
7279,43564,20170201,-9999,9
7279,43564,20170301,-9999,9
7279,43564,20170401,-9999,9
7279,43564,20170501,-9999,9
7279,43564,20170601,-9999,9
7279,43564,20170701,-9999,9
7279,43564,20170801,-9999,9
7279,43564,20170901,-9999,9
7279,43564,20171001,-9999,9
7280,43569,20170101,-17,0
7280,43569,20170201,-24,0
7280,43569,20170301,13,0
7280,43569,20170401,3,0
7280,43569,20170501,38,0
7280,43569,20170601,48,0
7280,43569,20170701,173,0
7280,43569,20170801,163,0
7280,43569,20170901,126,0
7280,43569,20171001,64,0
7281,43574,20170101,-13,0
7281,43574,20170201,-18,0
7281,43574,20170301,20,0
7281,43574,20170401,11,0
7281,43574,20170501,55,0
7281,43574,20170601,59,0
7281,43574,20170701,171,0
7281,43574,20170801,180,0
7281,43574,20170901,145,0
7281,43574,20171001,81,0
7283,43584,20170101,-22,0
7283,43584,20170201,-26,0
7283,43584,20170301,13,0
7283,43584,20170401,-7,0
7283,43584,20170501,46,0
7283,43584,20170601,50,0
7283,43584,20170701,178,0
7283,43584,20170801,175,0
7283,43584,20170901,135,0
7283,43584,20171001,72,0
7284,43589,20170101,-9999,9
7284,43589,20170201,-9999,9
7284,43589,20170301,-9999,9
7284,43589,20170401,-9999,9
7284,43589,20170501,-9999,9
7284,43589,20170601,-9999,9
7284,43589,20170701,-9999,9
7284,43589,20170801,-9999,9
7284,43589,20170901,-9999,9
7284,43589,20171001,-9999,9
7285,43594,20170101,-19,0
7285,43594,20170201,-26,0
7285,43594,20170301,14,0
7285,43594,20170401,-2,0
7285,43594,20170501,39,0
7285,43594,20170601,53,0
7285,43594,20170701,167,0
7285,43594,20170801,172,0
7285,43594,20170901,131,0
7285,43594,20171001,67,0
7286,43599,20170101,-9999,9
7286,43599,20170201,-9999,9
7286,43599,20170301,-9999,9
7286,43599,20170401,-9999,9
7286,43599,20170501,-9999,9
7286,43599,20170601,-9999,9
7286,43599,20170701,-9999,9
7286,43599,20170801,-9999,9
7286,43599,20170901,-9999,9
7286,43599,20171001,-9999,9
7304,43689,20170101,-18,0
7304,43689,20170201,-25,0
7304,43689,20170301,14,0
7304,43689,20170401,-5,0
7304,43689,20170501,51,0
7304,43689,20170601,53,0
7304,43689,20170701,179,0
7304,43689,20170801,177,0
7304,43689,20170901,136,0
7304,43689,20171001,73,0
7305,43695,20170101,-9999,9
7305,43695,20170201,-9999,9
7305,43695,20170301,-9999,9
7305,43695,20170401,-9999,9
7305,43695,20170501,-9999,9
7305,43695,20170601,-9999,9
7305,43695,20170701,-9999,9
7305,43695,20170801,-9999,9
7305,43695,20170901,-9999,9
7305,43695,20171001,-9999,9
7306,43700,20170101,-9999,9
7306,43700,20170201,-9999,9
7306,43700,20170301,-9999,9
7306,43700,20170401,-9999,9
7306,43700,20170501,-9999,9
7306,43700,20170601,-9999,9
7306,43700,20170701,-9999,9
7306,43700,20170801,-9999,9
7306,43700,20170901,-9999,9
7306,43700,20171001,-9999,9
7325,88,20170101,-20,0
7325,88,20170201,-35,0
7325,88,20170301,16,0
7325,88,20170401,-7,0
7325,88,20170501,41,0
7325,88,20170601,44,0
7325,88,20170701,167,0
7325,88,20170801,174,0
7325,88,20170901,130,0
7325,88,20171001,64,0
7326,43800,20170101,-9999,9
7326,43800,20170201,-9999,9
7326,43800,20170301,-9999,9
7326,43800,20170401,-9999,9
7326,43800,20170501,-9999,9
7326,43800,20170601,-9999,9
7326,43800,20170701,-9999,9
7326,43800,20170801,-9999,9
7326,43800,20170901,-9999,9
7326,43800,20171001,-9999,9
7327,43805,20170101,-4,0
7327,43805,20170201,-19,0
7327,43805,20170301,16,0
7327,43805,20170401,-8,0
7327,43805,20170501,52,0
7327,43805,20170601,62,0
7327,43805,20170701,177,0
7327,43805,20170801,183,0
7327,43805,20170901,146,0
7327,43805,20171001,83,0
7328,43810,20170101,-9999,9
7328,43810,20170201,-9999,9
7328,43810,20170301,-9999,9
7328,43810,20170401,-9999,9
7328,43810,20170501,-9999,9
7328,43810,20170601,-9999,-9
7328,43810,20170701,-9999,-9
7328,43810,20170801,-9999,-9
7328,43810,20170901,-9999,-9
7328,43810,20171001,-9999,-9
7329,43815,20170101,-9999,9
7329,43815,20170201,-9999,9
7329,43815,20170301,-9999,9
7329,43815,20170401,-9999,9
7329,43815,20170501,-9999,9
7329,43815,20170601,-9999,9
7329,43815,20170701,-9999,9
7329,43815,20170801,-9999,9
7329,43815,20170901,-9999,9
7329,43815,20171001,-9999,9
7330,43820,20170101,-12,0
7330,43820,20170201,-30,0
7330,43820,20170301,12,0
7330,43820,20170401,-3,0
7330,43820,20170501,43,0
7330,43820,20170601,37,0
7330,43820,20170701,158,0
7330,43820,20170801,165,0
7330,43820,20170901,132,0
7330,43820,20171001,67,0
7351,43925,20170101,-9999,9
7351,43925,20170201,-9999,9
7351,43925,20170301,-9999,9
7351,43925,20170401,-9999,9
7351,43925,20170501,-9999,9
7351,43925,20170601,-9999,9
7351,43925,20170701,-9999,9
7351,43925,20170801,-9999,9
7351,43925,20170901,-9999,9
7351,43925,20171001,-9999,9
7354,43940,20170101,-9999,9
7354,43940,20170201,-9999,9
7354,43940,20170301,-9999,9
7354,43940,20170401,-9999,9
7354,43940,20170501,-9999,9
7354,43940,20170601,-9999,9
7354,43940,20170701,-9999,9
7354,43940,20170801,-9999,9
7354,43940,20170901,-9999,9
7354,43940,20171001,-9999,9
7356,43950,20170101,-10,0
7356,43950,20170201,-31,0
7356,43950,20170301,16,0
7356,43950,20170401,0,0
7356,43950,20170501,55,0
7356,43950,20170601,49,0
7356,43950,20170701,168,0
7356,43950,20170801,182,0
7356,43950,20170901,136,0
7356,43950,20171001,71,0
7357,43955,20170101,-9999,9
7357,43955,20170201,-9999,9
7357,43955,20170301,-9999,9
7357,43955,20170401,-9999,9
7357,43955,20170501,-9999,9
7357,43955,20170601,-9999,9
7357,43955,20170701,-9999,9
7357,43955,20170801,-9999,9
7357,43955,20170901,-9999,9
7357,43955,20171001,-9999,9
7368,44015,20170101,-9999,9
7368,44015,20170201,-9999,9
7368,44015,20170301,-9999,9
7368,44015,20170401,-9999,9
7368,44015,20170501,-9999,9
7368,44015,20170601,-9999,9
7368,44015,20170701,-9999,9
7368,44015,20170801,-9999,9
7368,44015,20170901,-9999,9
7368,44015,20171001,-9999,9
7371,44030,20170101,-9999,9
7371,44030,20170201,-9999,9
7371,44030,20170301,-9999,9
7371,44030,20170401,-9999,9
7371,44030,20170501,-9999,9
7371,44030,20170601,-9999,9
7371,44030,20170701,-9999,9
7371,44030,20170801,-9999,9
7371,44030,20170901,-9999,9
7371,44030,20171001,-9999,9
7373,44040,20170101,-8,0
7373,44040,20170201,-40,0
7373,44040,20170301,18,0
7373,44040,20170401,1,0
7373,44040,20170501,56,0
7373,44040,20170601,47,0
7373,44040,20170701,165,0
7373,44040,20170801,187,0
7373,44040,20170901,141,0
7373,44040,20171001,68,0
7375,44050,20170101,-9999,9
7375,44050,20170201,-9999,9
7375,44050,20170301,-9999,9
7375,44050,20170401,-9999,9
7375,44050,20170501,-9999,9
7375,44050,20170601,-9999,9
7375,44050,20170701,-9999,9
7375,44050,20170801,-9999,9
7375,44050,20170901,-9999,9
7375,44050,20171001,-9999,9
7376,44055,20170101,-7,0
7376,44055,20170201,-50,0
7376,44055,20170301,19,0
7376,44055,20170401,9,0
7376,44055,20170501,60,0
7376,44055,20170601,44,0
7376,44055,20170701,169,0
7376,44055,20170801,190,0
7376,44055,20170901,142,0
7376,44055,20171001,69,0
7377,44060,20170101,-9999,9
7377,44060,20170201,-9999,9
7377,44060,20170301,-9999,9
7377,44060,20170401,-9999,9
7377,44060,20170501,-9999,9
7377,44060,20170601,-9999,9
7377,44060,20170701,-9999,9
7377,44060,20170801,-9999,9
7377,44060,20170901,-9999,9
7377,44060,20171001,-9999,9
7385,44100,20170101,-3,0
7385,44100,20170201,-59,0
7385,44100,20170301,18,0
7385,44100,20170401,2,0
7385,44100,20170501,49,0
7385,44100,20170601,53,0
7385,44100,20170701,166,0
7385,44100,20170801,194,0
7385,44100,20170901,145,0
7385,44100,20171001,75,0
7386,44125,20170101,-5,0
7386,44125,20170201,-50,0
7386,44125,20170301,16,0
7386,44125,20170401,-1,0
7386,44125,20170501,45,0
7386,44125,20170601,51,0
7386,44125,20170701,162,0
7386,44125,20170801,197,0
7386,44125,20170901,150,0
7386,44125,20171001,81,0
7388,44115,20170101,-9999,9
7388,44115,20170201,-9999,9
7388,44115,20170301,-9999,9
7388,44115,20170401,-9999,9
7388,44115,20170501,-9999,9
7388,44115,20170601,-9999,9
7388,44115,20170701,-9999,9
7388,44115,20170801,-9999,9
7388,44115,20170901,-9999,9
7388,44115,20171001,-9999,9
7389,44120,20170101,-9999,9
7389,44120,20170201,-9999,9
7389,44120,20170301,-9999,9
7389,44120,20170401,-9999,9
7389,44120,20170501,-9999,9
7389,44120,20170601,-9999,9
7389,44120,20170701,-9999,9
7389,44120,20170801,-9999,9
7389,44120,20170901,-9999,9
7389,44120,20171001,-9999,9
7390,44125,20170101,-5,0
7390,44125,20170201,-50,0
7390,44125,20170301,16,0
7390,44125,20170401,-1,0
7390,44125,20170501,45,0
7390,44125,20170601,51,0
7390,44125,20170701,162,0
7390,44125,20170801,197,0
7390,44125,20170901,150,0
7390,44125,20171001,81,0
7391,44130,20170101,-2,0
7391,44130,20170201,-54,0
7391,44130,20170301,19,0
7391,44130,20170401,-4,0
7391,44130,20170501,49,0
7391,44130,20170601,61,0
7391,44130,20170701,162,0
7391,44130,20170801,192,0
7391,44130,20170901,147,0
7391,44130,20171001,78,0
7402,44185,20170101,-9999,9
7402,44185,20170201,-9999,9
7402,44185,20170301,-9999,9
7402,44185,20170401,-9999,9
7402,44185,20170501,-9999,9
7402,44185,20170601,-9999,9
7402,44185,20170701,-9999,9
7402,44185,20170801,-9999,9
7402,44185,20170901,-9999,9
7402,44185,20171001,-9999,9
7403,44190,20170101,-9999,9
7403,44190,20170201,-9999,9
7403,44190,20170301,-9999,9
7403,44190,20170401,-9999,9
7403,44190,20170501,-9999,9
7403,44190,20170601,-9999,9
7403,44190,20170701,-9999,9
7403,44190,20170801,-9999,9
7403,44190,20170901,-9999,9
7403,44190,20171001,-9999,9
7404,44195,20170101,-9999,9
7404,44195,20170201,-9999,9
7404,44195,20170301,-9999,9
7404,44195,20170401,-9999,9
7404,44195,20170501,-9999,9
7404,44195,20170601,-9999,9
7404,44195,20170701,-9999,9
7404,44195,20170801,-9999,9
7404,44195,20170901,-9999,9
7404,44195,20171001,-9999,9
7406,44315,20170101,-17,0
7406,44315,20170201,-15,0
7406,44315,20170301,15,0
7406,44315,20170401,7,0
7406,44315,20170501,48,0
7406,44315,20170601,65,0
7406,44315,20170701,188,0
7406,44315,20170801,175,0
7406,44315,20170901,128,0
7406,44315,20171001,73,0
7407,44215,20170101,-9999,9
7407,44215,20170201,-9999,9
7407,44215,20170301,-9999,9
7407,44215,20170401,-9999,9
7407,44215,20170501,-9999,9
7407,44215,20170601,-9999,9
7407,44215,20170701,-9999,9
7407,44215,20170801,-9999,9
7407,44215,20170901,-9999,9
7407,44215,20171001,-9999,9
7408,44220,20170101,-9999,9
7408,44220,20170201,-18,0
7408,44220,20170301,2,0
7408,44220,20170401,5,0
7408,44220,20170501,39,0
7408,44220,20170601,57,0
7408,44220,20170701,143,0
7408,44220,20170801,167,0
7408,44220,20170901,131,0
7408,44220,20171001,78,0
7409,44315,20170101,-17,0
7409,44315,20170201,-15,0
7409,44315,20170301,15,0
7409,44315,20170401,7,0
7409,44315,20170501,48,0
7409,44315,20170601,65,0
7409,44315,20170701,188,0
7409,44315,20170801,175,0
7409,44315,20170901,128,0
7409,44315,20171001,73,0
7421,44295,20170101,-9,0
7421,44295,20170201,-13,0
7421,44295,20170301,13,0
7421,44295,20170401,7,0
7421,44295,20170501,38,0
7421,44295,20170601,64,0
7421,44295,20170701,178,0
7421,44295,20170801,166,0
7421,44295,20170901,136,0
7421,44295,20171001,79,0
7423,44295,20170101,-9,0
7423,44295,20170201,-13,0
7423,44295,20170301,13,0
7423,44295,20170401,7,0
7423,44295,20170501,38,0
7423,44295,20170601,64,0
7423,44295,20170701,178,0
7423,44295,20170801,166,0
7423,44295,20170901,136,0
7423,44295,20171001,79,0
7424,44315,20170101,-17,0
7424,44315,20170201,-15,0
7424,44315,20170301,15,0
7424,44315,20170401,7,0
7424,44315,20170501,48,0
7424,44315,20170601,65,0
7424,44315,20170701,188,0
7424,44315,20170801,175,0
7424,44315,20170901,128,0
7424,44315,20171001,73,0
7425,44305,20170101,5,0
7425,44305,20170201,-4,0
7425,44305,20170301,6,0
7425,44305,20170401,10,0
7425,44305,20170501,35,0
7425,44305,20170601,63,0
7425,44305,20170701,149,0
7425,44305,20170801,166,0
7425,44305,20170901,136,0
7425,44305,20171001,-9999,9
7426,44315,20170101,-17,0
7426,44315,20170201,-15,0
7426,44315,20170301,15,0
7426,44315,20170401,7,0
7426,44315,20170501,48,0
7426,44315,20170601,65,0
7426,44315,20170701,188,0
7426,44315,20170801,175,0
7426,44315,20170901,128,0
7426,44315,20171001,73,0
7427,44315,20170101,-17,0
7427,44315,20170201,-15,0
7427,44315,20170301,15,0
7427,44315,20170401,7,0
7427,44315,20170501,48,0
7427,44315,20170601,65,0
7427,44315,20170701,188,0
7427,44315,20170801,175,0
7427,44315,20170901,128,0
7427,44315,20171001,73,0
7428,44320,20170101,-19,0
7428,44320,20170201,-17,0
7428,44320,20170301,17,0
7428,44320,20170401,4,0
7428,44320,20170501,45,0
7428,44320,20170601,59,0
7428,44320,20170701,184,0
7428,44320,20170801,170,0
7428,44320,20170901,124,0
7428,44320,20171001,70,0
7444,44400,20170101,-9999,9
7444,44400,20170201,-9999,9
7444,44400,20170301,-9999,9
7444,44400,20170401,-9999,9
7444,44400,20170501,-9999,9
7444,44400,20170601,-9999,9
7444,44400,20170701,-9999,9
7444,44400,20170801,-9999,9
7444,44400,20170901,-9999,9
7444,44400,20171001,-9999,9
7445,44405,20170101,-31,0
7445,44405,20170201,-19,0
7445,44405,20170301,14,0
7445,44405,20170401,3,0
7445,44405,20170501,47,0
7445,44405,20170601,55,0
7445,44405,20170701,177,0
7445,44405,20170801,173,0
7445,44405,20170901,114,0
7445,44405,20171001,68,0
7446,44410,20170101,-9999,9
7446,44410,20170201,-9999,9
7446,44410,20170301,-9999,9
7446,44410,20170401,-9999,9
7446,44410,20170501,-9999,9
7446,44410,20170601,-9999,9
7446,44410,20170701,-9999,9
7446,44410,20170801,-9999,9
7446,44410,20170901,-9999,9
7446,44410,20171001,-9999,9
7459,44405,20170101,-31,0
7459,44405,20170201,-19,0
7459,44405,20170301,14,0
7459,44405,20170401,3,0
7459,44405,20170501,47,0
7459,44405,20170601,55,0
7459,44405,20170701,177,0
7459,44405,20170801,173,0
7459,44405,20170901,114,0
7459,44405,20171001,68,0
7466,44520,20170101,-29,0
7466,44520,20170201,-49,0
7466,44520,20170301,7,0
7466,44520,20170401,-5,0
7466,44520,20170501,38,0
7466,44520,20170601,39,0
7466,44520,20170701,159,0
7466,44520,20170801,161,0
7466,44520,20170901,102,0
7466,44520,20171001,53,0
7469,44535,20170101,-9999,9
7469,44535,20170201,-9999,9
7469,44535,20170301,-9999,9
7469,44535,20170401,-9999,9
7469,44535,20170501,-9999,9
7469,44535,20170601,-9999,9
7469,44535,20170701,-9999,9
7469,44535,20170801,-9999,9
7469,44535,20170901,-9999,9
7469,44535,20171001,-9999,9
7470,44540,20170101,-27,0
7470,44540,20170201,-39,0
7470,44540,20170301,11,0
7470,44540,20170401,-5,0
7470,44540,20170501,39,0
7470,44540,20170601,39,0
7470,44540,20170701,164,0
7470,44540,20170801,161,0
7470,44540,20170901,112,0
7470,44540,20171001,56,0
7472,44550,20170101,-28,1
7472,44550,20170201,-41,0
7472,44550,20170301,6,0
7472,44550,20170401,-11,0
7472,44550,20170501,32,0
7472,44550,20170601,40,0
7472,44550,20170701,163,1
7472,44550,20170801,161,0
7472,44550,20170901,122,0
7472,44550,20171001,56,0
7473,44555,20170101,-25,0
7473,44555,20170201,-48,0
7473,44555,20170301,12,0
7473,44555,20170401,-6,0
7473,44555,20170501,44,0
7473,44555,20170601,41,0
7473,44555,20170701,171,0
7473,44555,20170801,176,0
7473,44555,20170901,130,0
7473,44555,20171001,60,0
7485,44615,20170101,-9999,9
7485,44615,20170201,-9999,9
7485,44615,20170301,-9999,9
7485,44615,20170401,-9999,9
7485,44615,20170501,-9999,9
7485,44615,20170601,-9999,9
7485,44615,20170701,-9999,9
7485,44615,20170801,-9999,9
7485,44615,20170901,-9999,9
7485,44615,20171001,-9999,9
7488,44630,20170101,-9999,9
7488,44630,20170201,-9999,9
7488,44630,20170301,-9999,9
7488,44630,20170401,-9999,9
7488,44630,20170501,-9999,9
7488,44630,20170601,-9999,9
7488,44630,20170701,-9999,9
7488,44630,20170801,-9999,9
7488,44630,20170901,-9999,9
7488,44630,20171001,-9999,9
7489,44635,20170101,-19,0
7489,44635,20170201,-51,0
7489,44635,20170301,11,0
7489,44635,20170401,-3,0
7489,44635,20170501,37,0
7489,44635,20170601,37,0
7489,44635,20170701,166,0
7489,44635,20170801,170,0
7489,44635,20170901,131,0
7489,44635,20171001,61,0
7499,44685,20170101,-9999,9
7499,44685,20170201,-9999,9
7499,44685,20170301,-9999,9
7499,44685,20170401,-9999,9
7499,44685,20170501,-9999,9
7499,44685,20170601,-9999,9
7499,44685,20170701,-9999,9
7499,44685,20170801,-9999,9
7499,44685,20170901,-9999,9
7499,44685,20171001,-9999,9
7502,44700,20170101,-14,0
7502,44700,20170201,-64,0
7502,44700,20170301,15,0
7502,44700,20170401,0,0
7502,44700,20170501,46,0
7502,44700,20170601,50,0
7502,44700,20170701,168,0
7502,44700,20170801,191,0
7502,44700,20170901,139,0
7502,44700,20171001,62,0
7503,44705,20170101,-9999,9
7503,44705,20170201,-9999,9
7503,44705,20170301,-9999,9
7503,44705,20170401,-9999,9
7503,44705,20170501,-9999,9
7503,44705,20170601,-9999,9
7503,44705,20170701,-9999,9
7503,44705,20170801,-9999,9
7503,44705,20170901,-9999,9
7503,44705,20171001,-9999,9
7511,44750,20170101,-13,0
7511,44750,20170201,-62,0
7511,44750,20170301,17,0
7511,44750,20170401,3,0
7511,44750,20170501,34,0
7511,44750,20170601,49,0
7511,44750,20170701,167,0
7511,44750,20170801,191,0
7511,44750,20170901,144,0
7511,44750,20171001,70,0
7514,44700,20170101,-14,0
7514,44700,20170201,-64,0
7514,44700,20170301,15,0
7514,44700,20170401,0,0
7514,44700,20170501,46,0
7514,44700,20170601,50,0
7514,44700,20170701,168,0
7514,44700,20170801,191,0
7514,44700,20170901,139,0
7514,44700,20171001,62,0
7515,44780,20170101,-13,0
7515,44780,20170201,-56,0
7515,44780,20170301,19,0
7515,44780,20170401,6,0
7515,44780,20170501,50,0
7515,44780,20170601,49,0
7515,44780,20170701,169,0
7515,44780,20170801,186,0
7515,44780,20170901,139,0
7515,44780,20171001,61,0
7516,44780,20170101,-13,0
7516,44780,20170201,-56,0
7516,44780,20170301,19,0
7516,44780,20170401,6,0
7516,44780,20170501,50,0
7516,44780,20170601,49,0
7516,44780,20170701,169,0
7516,44780,20170801,186,0
7516,44780,20170901,139,0
7516,44780,20171001,61,0
7518,44790,20170101,-9999,9
7518,44790,20170201,-9999,9
7518,44790,20170301,-9999,9
7518,44790,20170401,-9999,9
7518,44790,20170501,-9999,9
7518,44790,20170601,-9999,9
7518,44790,20170701,-9999,9
7518,44790,20170801,-9999,9
7518,44790,20170901,-9999,9
7518,44790,20171001,-9999,9
7532,44860,20170101,-23,0
7532,44860,20170201,-82,0
7532,44860,20170301,10,0
7532,44860,20170401,-11,0
7532,44860,20170501,31,0
7532,44860,20170601,45,0
7532,44860,20170701,160,0
7532,44860,20170801,169,0
7532,44860,20170901,129,0
7532,44860,20171001,50,0
7535,44875,20170101,-13,0
7535,44875,20170201,-70,0
7535,44875,20170301,13,0
7535,44875,20170401,-6,0
7535,44875,20170501,43,0
7535,44875,20170601,50,0
7535,44875,20170701,164,0
7535,44875,20170801,192,0
7535,44875,20170901,143,0
7535,44875,20171001,67,0
7536,44880,20170101,-20,0
7536,44880,20170201,-93,0
7536,44880,20170301,14,0
7536,44880,20170401,-8,0
7536,44880,20170501,40,0
7536,44880,20170601,45,0
7536,44880,20170701,150,0
7536,44880,20170801,177,0
7536,44880,20170901,136,0
7536,44880,20171001,55,0
7548,44940,20170101,-9999,9
7548,44940,20170201,-9999,9
7548,44940,20170301,-9999,9
7548,44940,20170401,-9999,9
7548,44940,20170501,-9999,9
7548,44940,20170601,-9999,9
7548,44940,20170701,-9999,9
7548,44940,20170801,-9999,9
7548,44940,20170901,-9999,9
7548,44940,20171001,-9999,9
7549,44950,20170101,-11,0
7549,44950,20170201,-65,0
7549,44950,20170301,10,0
7549,44950,20170401,-11,0
7549,44950,20170501,30,0
7549,44950,20170601,54,0
7549,44950,20170701,155,0
7549,44950,20170801,193,0
7549,44950,20170901,149,0
7549,44950,20171001,78,0
7550,44950,20170101,-11,0
7550,44950,20170201,-65,0
7550,44950,20170301,10,0
7550,44950,20170401,-11,0
7550,44950,20170501,30,0
7550,44950,20170601,54,0
7550,44950,20170701,155,0
7550,44950,20170801,193,0
7550,44950,20170901,149,0
7550,44950,20171001,78,0
7551,44955,20170101,-12,0
7551,44955,20170201,-67,0
7551,44955,20170301,14,0
7551,44955,20170401,-4,0
7551,44955,20170501,36,0
7551,44955,20170601,50,0
7551,44955,20170701,167,0
7551,44955,20170801,190,0
7551,44955,20170901,145,0
7551,44955,20171001,70,0
7552,44875,20170101,-13,0
7552,44875,20170201,-70,0
7552,44875,20170301,13,0
7552,44875,20170401,-6,0
7552,44875,20170501,43,0
7552,44875,20170601,50,0
7552,44875,20170701,164,0
7552,44875,20170801,192,0
7552,44875,20170901,143,0
7552,44875,20171001,67,0
7554,45050,20170101,-17,0
7554,45050,20170201,-87,0
7554,45050,20170301,12,0
7554,45050,20170401,-23,0
7554,45050,20170501,38,0
7554,45050,20170601,53,0
7554,45050,20170701,153,0
7554,45050,20170801,189,0
7554,45050,20170901,143,0
7554,45050,20171001,73,0
7555,44980,20170101,-23,0
7555,44980,20170201,-86,0
7555,44980,20170301,15,0
7555,44980,20170401,-13,0
7555,44980,20170501,35,0
7555,44980,20170601,54,0
7555,44980,20170701,155,0
7555,44980,20170801,183,0
7555,44980,20170901,139,0
7555,44980,20171001,68,0
7556,44980,20170101,-23,0
7556,44980,20170201,-86,0
7556,44980,20170301,15,0
7556,44980,20170401,-13,0
7556,44980,20170501,35,0
7556,44980,20170601,54,0
7556,44980,20170701,155,0
7556,44980,20170801,183,0
7556,44980,20170901,139,0
7556,44980,20171001,68,0
7561,45040,20170101,-28,0
7561,45040,20170201,-81,0
7561,45040,20170301,5,0
7561,45040,20170401,-20,0
7561,45040,20170501,38,0
7561,45005,20170601,-9999,-9
7561,45005,20170701,-9999,-9
7561,45005,20170801,-9999,-9
7561,45005,20170901,-9999,-9
7561,45005,20171001,-9999,-9
7564,45020,20170101,-9999,9
7564,45020,20170201,-9999,9
7564,45020,20170301,-9999,9
7564,45020,20170401,-9999,9
7564,45020,20170501,-9999,9
7564,45020,20170601,-9999,9
7564,45020,20170701,-9999,9
7564,45020,20170801,-9999,9
7564,45020,20170901,-9999,9
7564,45020,20171001,-9999,9
7568,45040,20170101,-28,0
7568,45040,20170201,-81,0
7568,45040,20170301,5,0
7568,45040,20170401,-20,0
7568,45040,20170501,38,0
7568,45040,20170601,44,0
7568,45040,20170701,143,0
7568,45040,20170801,171,0
7568,45040,20170901,130,0
7568,45040,20171001,60,0
7570,45050,20170101,-17,0
7570,45050,20170201,-87,0
7570,45050,20170301,12,0
7570,45050,20170401,-23,0
7570,45050,20170501,38,0
7570,45050,20170601,53,0
7570,45050,20170701,153,0
7570,45050,20170801,189,0
7570,45050,20170901,143,0
7570,45050,20171001,73,0
7571,45055,20170101,-9999,9
7571,45055,20170201,-9999,9
7571,45055,20170301,-9999,9
7571,45055,20170401,-9999,9
7571,45055,20170501,-9999,9
7571,45090,20170601,41,0
7571,45090,20170701,159,0
7571,45090,20170801,163,0
7571,45090,20170901,120,0
7571,45090,20171001,66,0
7572,45095,20170101,1,0
7572,45095,20170201,-20,0
7572,45095,20170301,7,0
7572,45095,20170401,2,0
7572,45095,20170501,32,0
7572,45095,20170601,49,0
7572,45095,20170701,148,0
7572,45095,20170801,162,0
7572,45095,20170901,119,0
7572,45095,20171001,64,0
7577,45095,20170101,1,0
7577,45095,20170201,-20,0
