"STAID","SOUID","DATE","RR","Q_RR"
8386,51090,20170701,-9999,9
8386,51090,20170801,-9999,9
8386,51090,20170901,-9999,9
8386,51090,20171001,-9999,9
8388,51100,20170101,-9999,9
8388,51100,20170201,-9999,9
8388,51100,20170301,-9999,9
8388,51100,20170401,-9999,9
8388,51100,20170501,-9999,9
8388,51100,20170601,-9999,9
8388,51100,20170701,-9999,9
8388,51100,20170801,-9999,9
8388,51100,20170901,-9999,9
8388,51100,20171001,-9999,9
8397,51145,20170101,-9999,9
8397,51145,20170201,-9999,9
8397,51145,20170301,-9999,9
8397,51145,20170401,-9999,9
8397,51145,20170501,-9999,9
8397,51145,20170601,-9999,9
8397,51145,20170701,-9999,9
8397,51145,20170801,-9999,9
8397,51145,20170901,-9999,9
8397,51145,20171001,-9999,9
8399,51155,20170101,-9999,9
8399,51155,20170201,-9999,9
8399,51155,20170301,-9999,9
8399,51155,20170401,-9999,9
8399,51155,20170501,-9999,9
8399,51155,20170601,-9999,9
8399,51155,20170701,-9999,9
8399,51155,20170801,-9999,9
8399,51155,20170901,-9999,9
8399,51155,20171001,-9999,9
8400,51160,20170101,-9999,9
8400,51160,20170201,-9999,9
8400,51160,20170301,-9999,9
8400,51160,20170401,-9999,9
8400,51160,20170501,-9999,9
8400,51160,20170601,-9999,9
8400,51160,20170701,-9999,9
8400,51160,20170801,-9999,9
8400,51160,20170901,-9999,9
8400,51160,20171001,-9999,9
8401,51165,20170101,-9999,9
8401,51165,20170201,-9999,9
8401,51165,20170301,-9999,9
8401,51165,20170401,-9999,9
8401,51165,20170501,-9999,9
8401,51165,20170601,-9999,9
8401,51165,20170701,-9999,9
8401,51165,20170801,-9999,9
8401,51165,20170901,-9999,9
8401,51165,20171001,-9999,9
8403,51175,20170101,-9999,9
8403,51175,20170201,-9999,9
8403,51175,20170301,-9999,9
8403,51175,20170401,-9999,9
8403,51175,20170501,-9999,9
8403,51175,20170601,-9999,9
8403,51175,20170701,-9999,9
8403,51175,20170801,-9999,9
8403,51175,20170901,-9999,9
8403,51175,20171001,-9999,9
8404,51180,20170101,-9999,9
8404,51180,20170201,-9999,9
8404,51180,20170301,-9999,9
8404,51180,20170401,-9999,9
8404,51180,20170501,-9999,9
8404,51180,20170601,-9999,9
8404,51180,20170701,-9999,9
8404,51180,20170801,-9999,9
8404,51180,20170901,-9999,9
8404,51180,20171001,-9999,9
8405,51185,20170101,-9999,9
8405,51185,20170201,-9999,9
8405,51185,20170301,-9999,9
8405,51185,20170401,-9999,9
8405,51185,20170501,-9999,9
8405,51185,20170601,-9999,9
8405,51185,20170701,-9999,9
8405,51185,20170801,-9999,9
8405,51185,20170901,-9999,9
8405,51185,20171001,-9999,9
8407,51195,20170101,-9999,9
8407,51195,20170201,-9999,9
8407,51195,20170301,-9999,9
8407,51195,20170401,-9999,9
8407,51195,20170501,-9999,9
8407,51195,20170601,-9999,9
8407,51195,20170701,-9999,9
8407,51195,20170801,-9999,9
8407,51195,20170901,-9999,9
8407,51195,20171001,-9999,9
8409,51205,20170101,-9999,9
8409,51205,20170201,-9999,9
8409,51205,20170301,-9999,9
8409,51205,20170401,-9999,9
8409,51205,20170501,-9999,9
8409,51205,20170601,-9999,9
8409,51205,20170701,-9999,9
8409,51205,20170801,-9999,9
8409,51205,20170901,-9999,9
8409,51205,20171001,-9999,9
8415,51235,20170101,-9999,9
8415,51235,20170201,-9999,9
8415,51235,20170301,-9999,9
8415,51235,20170401,-9999,9
8415,51235,20170501,-9999,9
8415,51235,20170601,-9999,9
8415,51235,20170701,-9999,9
8415,51235,20170801,-9999,9
8415,51235,20170901,-9999,9
8415,51235,20171001,-9999,9
8416,51240,20170101,-9999,9
8416,51240,20170201,-9999,9
8416,51240,20170301,-9999,9
8416,51240,20170401,-9999,9
8416,51240,20170501,-9999,9
8416,51240,20170601,-9999,9
8416,51240,20170701,-9999,9
8416,51240,20170801,-9999,9
8416,51240,20170901,-9999,9
8416,51240,20171001,-9999,9
8422,51270,20170101,-9999,9
8422,51270,20170201,-9999,9
8422,51270,20170301,-9999,9
8422,51270,20170401,-9999,9
8422,51270,20170501,-9999,9
8422,51270,20170601,-9999,9
8422,51270,20170701,-9999,9
8422,51270,20170801,-9999,9
8422,51270,20170901,-9999,9
8422,51270,20171001,-9999,9
8423,51275,20170101,-9999,9
8423,51275,20170201,-9999,9
8423,51275,20170301,-9999,9
8423,51275,20170401,-9999,9
8423,51275,20170501,-9999,9
8423,51275,20170601,-9999,9
8423,51275,20170701,-9999,9
8423,51275,20170801,-9999,9
8423,51275,20170901,-9999,9
8423,51275,20171001,-9999,9
8425,51285,20170101,-9999,9
8425,51285,20170201,-9999,9
8425,51285,20170301,-9999,9
8425,51285,20170401,-9999,9
8425,51285,20170501,-9999,9
8425,51285,20170601,-9999,9
8425,51285,20170701,-9999,9
8425,51285,20170801,-9999,9
8425,51285,20170901,-9999,9
8425,51285,20171001,-9999,9
8427,51295,20170101,-9999,9
8427,51295,20170201,-9999,9
8427,51295,20170301,-9999,9
8427,51295,20170401,-9999,9
8427,51295,20170501,-9999,9
8427,51295,20170601,-9999,9
8427,51295,20170701,-9999,9
8427,51295,20170801,-9999,9
8427,51295,20170901,-9999,9
8427,51295,20171001,-9999,9
8430,51310,20170101,-9999,9
8430,51310,20170201,-9999,9
8430,51310,20170301,-9999,9
8430,51310,20170401,-9999,9
8430,51310,20170501,-9999,9
8430,51310,20170601,-9999,9
8430,51310,20170701,-9999,9
8430,51310,20170801,-9999,9
8430,51310,20170901,-9999,9
8430,51310,20171001,-9999,9
8437,51345,20170101,-9999,9
8437,51345,20170201,-9999,9
8437,51345,20170301,-9999,9
8437,51345,20170401,-9999,9
8437,51345,20170501,-9999,9
8437,51345,20170601,-9999,9
8437,51345,20170701,-9999,9
8437,51345,20170801,-9999,9
8437,51345,20170901,-9999,9
8437,51345,20171001,-9999,9
8438,51350,20170101,-9999,9
8438,51350,20170201,-9999,9
8438,51350,20170301,-9999,9
8438,51350,20170401,-9999,9
8438,51350,20170501,-9999,9
8438,51350,20170601,-9999,9
8438,51350,20170701,-9999,9
8438,51350,20170801,-9999,9
8438,51350,20170901,-9999,9
8438,51350,20171001,-9999,9
8440,51360,20170101,-9999,9
8440,51360,20170201,-9999,9
8440,51360,20170301,-9999,9
8440,51360,20170401,-9999,9
8440,51360,20170501,-9999,9
8440,51360,20170601,-9999,9
8440,51360,20170701,-9999,9
8440,51360,20170801,-9999,9
8440,51360,20170901,-9999,9
8440,51360,20171001,-9999,9
8446,51390,20170101,-9999,9
8446,51390,20170201,-9999,9
8446,51390,20170301,-9999,9
8446,51390,20170401,-9999,9
8446,51390,20170501,-9999,9
8446,51390,20170601,-9999,9
8446,51390,20170701,-9999,9
8446,51390,20170801,-9999,9
8446,51390,20170901,-9999,9
8446,51390,20171001,-9999,9
8451,51415,20170101,-9999,9
8451,51415,20170201,-9999,9
8451,51415,20170301,-9999,9
8451,51415,20170401,-9999,9
8451,51415,20170501,-9999,9
8451,51415,20170601,-9999,9
8451,51415,20170701,-9999,9
8451,51415,20170801,-9999,9
8451,51415,20170901,-9999,9
8451,51415,20171001,-9999,9
8452,51420,20170101,-9999,9
8452,51420,20170201,-9999,9
8452,51420,20170301,-9999,9
8452,51420,20170401,-9999,9
8452,51420,20170501,-9999,9
8452,51420,20170601,-9999,9
8452,51420,20170701,-9999,9
8452,51420,20170801,-9999,9
8452,51420,20170901,-9999,9
8452,51420,20171001,-9999,9
8454,51430,20170101,-9999,9
8454,51430,20170201,-9999,9
8454,51430,20170301,-9999,9
8454,51430,20170401,-9999,9
8454,51430,20170501,-9999,9
8454,51430,20170601,-9999,9
8454,51430,20170701,-9999,9
8454,51430,20170801,-9999,9
8454,51430,20170901,-9999,9
8454,51430,20171001,-9999,9
8456,51440,20170101,-9999,9
8456,51440,20170201,-9999,9
8456,51440,20170301,-9999,9
8456,51440,20170401,-9999,9
8456,51440,20170501,-9999,9
8456,51440,20170601,-9999,9
8456,51440,20170701,-9999,9
8456,51440,20170801,-9999,9
8456,51440,20170901,-9999,9
8456,51440,20171001,-9999,9
8461,51465,20170101,-9999,9
8461,51465,20170201,-9999,9
8461,51465,20170301,-9999,9
8461,51465,20170401,-9999,9
8461,51465,20170501,-9999,9
8461,51465,20170601,-9999,9
8461,51465,20170701,-9999,9
8461,51465,20170801,-9999,9
8461,51465,20170901,-9999,9
8461,51465,20171001,-9999,9
8464,51480,20170101,-9999,9
8464,51480,20170201,-9999,9
8464,51480,20170301,-9999,9
8464,51480,20170401,-9999,9
8464,51480,20170501,-9999,9
8464,51480,20170601,-9999,9
8464,51480,20170701,-9999,9
8464,51480,20170801,-9999,9
8464,51480,20170901,-9999,9
8464,51480,20171001,-9999,9
8469,51505,20170101,-9999,9
8469,51505,20170201,-9999,9
8469,51505,20170301,-9999,9
8469,51505,20170401,-9999,9
8469,51505,20170501,-9999,9
8469,51505,20170601,-9999,9
8469,51505,20170701,-9999,9
8469,51505,20170801,-9999,9
8469,51505,20170901,-9999,9
8469,51505,20171001,-9999,9
8473,51525,20170101,-9999,9
8473,51525,20170201,-9999,9
8473,51525,20170301,-9999,9
8473,51525,20170401,-9999,9
8473,51525,20170501,-9999,9
8473,51525,20170601,-9999,9
8473,51525,20170701,-9999,9
8473,51525,20170801,-9999,9
8473,51525,20170901,-9999,9
8473,51525,20171001,-9999,9
8474,51530,20170101,-9999,9
8474,51530,20170201,-9999,9
8474,51530,20170301,-9999,9
8474,51530,20170401,-9999,9
8474,51530,20170501,-9999,9
8474,51530,20170601,-9999,9
8474,51530,20170701,-9999,9
8474,51530,20170801,-9999,9
8474,51530,20170901,-9999,9
8474,51530,20171001,-9999,9
8477,51545,20170101,-9999,9
8477,51545,20170201,-9999,9
8477,51545,20170301,-9999,9
8477,51545,20170401,-9999,9
8477,51545,20170501,-9999,9
8477,51545,20170601,-9999,9
8477,51545,20170701,-9999,9
8477,51545,20170801,-9999,9
8477,51545,20170901,-9999,9
8477,51545,20171001,-9999,9
8479,51555,20170101,-9999,9
8479,51555,20170201,-9999,9
8479,51555,20170301,-9999,9
8479,51555,20170401,-9999,9
8479,51555,20170501,-9999,9
8479,51555,20170601,-9999,9
8479,51555,20170701,-9999,9
8479,51555,20170801,-9999,9
8479,51555,20170901,-9999,9
8479,51555,20171001,-9999,9
8480,51560,20170101,-9999,9
8480,51560,20170201,-9999,9
8480,51560,20170301,-9999,9
8480,51560,20170401,-9999,9
8480,51560,20170501,-9999,9
8480,51560,20170601,-9999,9
8480,51560,20170701,-9999,9
8480,51560,20170801,-9999,9
8480,51560,20170901,-9999,9
8480,51560,20171001,-9999,9
8481,51565,20170101,-9999,9
8481,51565,20170201,-9999,9
8481,51565,20170301,-9999,9
8481,51565,20170401,-9999,9
8481,51565,20170501,-9999,9
8481,51565,20170601,-9999,9
8481,51565,20170701,-9999,9
8481,51565,20170801,-9999,9
8481,51565,20170901,-9999,9
8481,51565,20171001,-9999,9
8483,51575,20170101,-9999,9
8483,51575,20170201,-9999,9
8483,51575,20170301,-9999,9
8483,51575,20170401,-9999,9
8483,51575,20170501,-9999,9
8483,51575,20170601,-9999,9
8483,51575,20170701,-9999,9
8483,51575,20170801,-9999,9
8483,51575,20170901,-9999,9
8483,51575,20171001,-9999,9
8484,51580,20170101,-9999,9
8484,51580,20170201,-9999,9
8484,51580,20170301,-9999,9
8484,51580,20170401,-9999,9
8484,51580,20170501,-9999,9
8484,51580,20170601,-9999,9
8484,51580,20170701,-9999,9
8484,51580,20170801,-9999,9
8484,51580,20170901,-9999,9
8484,51580,20171001,-9999,9
8486,51590,20170101,-9999,9
8486,51590,20170201,-9999,9
8486,51590,20170301,-9999,9
8486,51590,20170401,-9999,9
8486,51590,20170501,-9999,9
8486,51590,20170601,-9999,9
8486,51590,20170701,-9999,9
8486,51590,20170801,-9999,9
8486,51590,20170901,-9999,9
8486,51590,20171001,-9999,9
8487,51595,20170101,-9999,9
8487,51595,20170201,-9999,9
8487,51595,20170301,-9999,9
8487,51595,20170401,-9999,9
8487,51595,20170501,-9999,9
8487,51595,20170601,-9999,9
8487,51595,20170701,-9999,9
8487,51595,20170801,-9999,9
8487,51595,20170901,-9999,9
8487,51595,20171001,-9999,9
8488,51600,20170101,-9999,9
8488,51600,20170201,-9999,9
8488,51600,20170301,-9999,9
8488,51600,20170401,-9999,9
8488,51600,20170501,-9999,9
8488,51600,20170601,-9999,9
8488,51600,20170701,-9999,9
8488,51600,20170801,-9999,9
8488,51600,20170901,-9999,9
8488,51600,20171001,-9999,9
8491,51615,20170101,-9999,9
8491,51615,20170201,-9999,9
8491,51615,20170301,-9999,9
8491,51615,20170401,-9999,9
8491,51615,20170501,-9999,9
8491,51615,20170601,-9999,9
8491,51615,20170701,-9999,9
8491,51615,20170801,-9999,9
8491,51615,20170901,-9999,9
8491,51615,20171001,-9999,9
8492,51620,20170101,-9999,9
8492,51620,20170201,-9999,9
8492,51620,20170301,-9999,9
8492,51620,20170401,-9999,9
8492,51620,20170501,-9999,9
8492,51620,20170601,-9999,9
8492,51620,20170701,-9999,9
8492,51620,20170801,-9999,9
8492,51620,20170901,-9999,9
8492,51620,20171001,-9999,9
8493,51625,20170101,-9999,9
8493,51625,20170201,-9999,9
8493,51625,20170301,-9999,9
8493,51625,20170401,-9999,9
8493,51625,20170501,-9999,9
8493,51625,20170601,-9999,9
8493,51625,20170701,-9999,9
8493,51625,20170801,-9999,9
8493,51625,20170901,-9999,9
8493,51625,20171001,-9999,9
8495,51635,20170101,-9999,9
8495,51635,20170201,-9999,9
8495,51635,20170301,-9999,9
8495,51635,20170401,-9999,9
8495,51635,20170501,-9999,9
8495,51635,20170601,-9999,9
8495,51635,20170701,-9999,9
8495,51635,20170801,-9999,9
8495,51635,20170901,-9999,9
8495,51635,20171001,-9999,9
8499,51655,20170101,-9999,9
8499,51655,20170201,-9999,9
8499,51655,20170301,-9999,9
8499,51655,20170401,-9999,9
8499,51655,20170501,-9999,9
8499,51655,20170601,-9999,9
8499,51655,20170701,-9999,9
8499,51655,20170801,-9999,9
8499,51655,20170901,-9999,9
8499,51655,20171001,-9999,9
8501,51665,20170101,-9999,9
8501,51665,20170201,-9999,9
8501,51665,20170301,-9999,9
8501,51665,20170401,-9999,9
8501,51665,20170501,-9999,9
8501,51665,20170601,-9999,9
8501,51665,20170701,-9999,9
8501,51665,20170801,-9999,9
8501,51665,20170901,-9999,9
8501,51665,20171001,-9999,9
8502,51670,20170101,-9999,9
8502,51670,20170201,-9999,9
8502,51670,20170301,-9999,9
8502,51670,20170401,-9999,9
8502,51670,20170501,-9999,9
8502,51670,20170601,-9999,9
8502,51670,20170701,-9999,9
8502,51670,20170801,-9999,9
8502,51670,20170901,-9999,9
8502,51670,20171001,-9999,9
8503,51675,20170101,-9999,9
8503,51675,20170201,-9999,9
8503,51675,20170301,-9999,9
8503,51675,20170401,-9999,9
8503,51675,20170501,-9999,9
8503,51675,20170601,-9999,9
8503,51675,20170701,-9999,9
8503,51675,20170801,-9999,9
8503,51675,20170901,-9999,9
8503,51675,20171001,-9999,9
8504,51680,20170101,-9999,9
8504,51680,20170201,-9999,9
8504,51680,20170301,-9999,9
8504,51680,20170401,-9999,9
8504,51680,20170501,-9999,9
8504,51680,20170601,-9999,9
8504,51680,20170701,-9999,9
8504,51680,20170801,-9999,9
8504,51680,20170901,-9999,9
8504,51680,20171001,-9999,9
8506,51690,20170101,-9999,9
8506,51690,20170201,-9999,9
8506,51690,20170301,-9999,9
8506,51690,20170401,-9999,9
8506,51690,20170501,-9999,9
8506,51690,20170601,-9999,9
8506,51690,20170701,-9999,9
8506,51690,20170801,-9999,9
8506,51690,20170901,-9999,9
8506,51690,20171001,-9999,9
8507,51695,20170101,-9999,9
8507,51695,20170201,-9999,9
8507,51695,20170301,-9999,9
8507,51695,20170401,-9999,9
8507,51695,20170501,-9999,9
8507,51695,20170601,-9999,9
8507,51695,20170701,-9999,9
8507,51695,20170801,-9999,9
8507,51695,20170901,-9999,9
8507,51695,20171001,-9999,9
8508,51700,20170101,-9999,9
8508,51700,20170201,-9999,9
8508,51700,20170301,-9999,9
8508,51700,20170401,-9999,9
8508,51700,20170501,-9999,9
8508,51700,20170601,-9999,9
8508,51700,20170701,-9999,9
8508,51700,20170801,-9999,9
8508,51700,20170901,-9999,9
8508,51700,20171001,-9999,9
8509,51705,20170101,-9999,9
8509,51705,20170201,-9999,9
8509,51705,20170301,-9999,9
8509,51705,20170401,-9999,9
8509,51705,20170501,-9999,9
8509,51705,20170601,-9999,9
8509,51705,20170701,-9999,9
8509,51705,20170801,-9999,9
8509,51705,20170901,-9999,9
8509,51705,20171001,-9999,9
8510,51710,20170101,-9999,9
8510,51710,20170201,-9999,9
8510,51710,20170301,-9999,9
8510,51710,20170401,-9999,9
8510,51710,20170501,-9999,9
8510,51710,20170601,-9999,9
8510,51710,20170701,-9999,9
8510,51710,20170801,-9999,9
8510,51710,20170901,-9999,9
8510,51710,20171001,-9999,9
8511,51715,20170101,-9999,9
8511,51715,20170201,-9999,9
8511,51715,20170301,-9999,9
8511,51715,20170401,-9999,9
8511,51715,20170501,-9999,9
8511,51715,20170601,-9999,9
8511,51715,20170701,-9999,9
8511,51715,20170801,-9999,9
8511,51715,20170901,-9999,9
8511,51715,20171001,-9999,9
8512,51720,20170101,-9999,9
8512,51720,20170201,-9999,9
8512,51720,20170301,-9999,9
8512,51720,20170401,-9999,9
8512,51720,20170501,-9999,9
8512,51720,20170601,-9999,9
8512,51720,20170701,-9999,9
8512,51720,20170801,-9999,9
8512,51720,20170901,-9999,9
8512,51720,20171001,-9999,9
8513,51725,20170101,-9999,9
8513,51725,20170201,-9999,9
8513,51725,20170301,-9999,9
8513,51725,20170401,-9999,9
8513,51725,20170501,-9999,9
8513,51725,20170601,-9999,9
8513,51725,20170701,-9999,9
8513,51725,20170801,-9999,9
8513,51725,20170901,-9999,9
8513,51725,20171001,-9999,9
8515,51735,20170101,-9999,9
8515,51735,20170201,-9999,9
8515,51735,20170301,-9999,9
8515,51735,20170401,-9999,9
8515,51735,20170501,-9999,9
8515,51735,20170601,-9999,9
8515,51735,20170701,-9999,9
8515,51735,20170801,-9999,9
8515,51735,20170901,-9999,9
8515,51735,20171001,-9999,9
8516,51740,20170101,-9999,9
8516,51740,20170201,-9999,9
8516,51740,20170301,-9999,9
8516,51740,20170401,-9999,9
8516,51740,20170501,-9999,9
8516,51740,20170601,-9999,9
8516,51740,20170701,-9999,9
8516,51740,20170801,-9999,9
8516,51740,20170901,-9999,9
8516,51740,20171001,-9999,9
8517,51755,20170101,-9999,9
8517,51755,20170201,-9999,9
8517,51755,20170301,-9999,9
8517,51755,20170401,-9999,9
8517,51755,20170501,-9999,9
8517,51755,20170601,-9999,9
8517,51755,20170701,-9999,9
8517,51755,20170801,-9999,9
8517,51755,20170901,-9999,9
8517,51755,20171001,-9999,9
8518,51775,20170101,-9999,9
8518,51775,20170201,-9999,9
8518,51775,20170301,-9999,9
8518,51775,20170401,-9999,9
8518,51775,20170501,-9999,9
8518,51775,20170601,-9999,9
8518,51775,20170701,-9999,9
8518,51775,20170801,-9999,9
8518,51775,20170901,-9999,9
8518,51775,20171001,-9999,9
8519,51895,20170101,-9999,9
8519,51895,20170201,-9999,9
8519,51895,20170301,-9999,9
8519,51895,20170401,-9999,9
8519,51895,20170501,-9999,9
8519,51895,20170601,-9999,9
8519,51895,20170701,-9999,9
8519,51895,20170801,-9999,9
8519,51895,20170901,-9999,9
8519,51895,20171001,-9999,9
8520,52020,20170101,-9999,9
8520,52020,20170201,-9999,9
8520,52020,20170301,-9999,9
8520,52020,20170401,-9999,9
8520,52020,20170501,-9999,9
8520,52020,20170601,-9999,9
8520,52020,20170701,-9999,9
8520,52020,20170801,-9999,9
8520,52020,20170901,-9999,9
8520,52020,20171001,-9999,9
8522,52130,20170101,-9999,9
8522,52130,20170201,-9999,9
8522,52130,20170301,-9999,9
8522,52130,20170401,-9999,9
8522,52130,20170501,-9999,9
8522,52130,20170601,-9999,9
8522,52130,20170701,-9999,9
8522,52130,20170801,-9999,9
8522,52130,20170901,-9999,9
8522,52130,20171001,-9999,9
8524,52155,20170101,-9999,9
8524,52155,20170201,-9999,9
8524,52155,20170301,-9999,9
8524,52155,20170401,-9999,9
8524,52155,20170501,-9999,9
8524,52155,20170601,-9999,9
8524,52155,20170701,-9999,9
8524,52155,20170801,-9999,9
8524,52155,20170901,-9999,9
8524,52155,20171001,-9999,9
8526,52165,20170101,-9999,9
8526,52165,20170201,-9999,9
8526,52165,20170301,-9999,9
8526,52165,20170401,-9999,9
8526,52165,20170501,-9999,9
8526,52165,20170601,-9999,9
8526,52165,20170701,-9999,9
8526,52165,20170801,-9999,9
8526,52165,20170901,-9999,9
8526,52165,20171001,-9999,9
8528,52180,20170101,-9999,9
8528,52180,20170201,-9999,9
8528,52180,20170301,-9999,9
8528,52180,20170401,-9999,9
8528,52180,20170501,-9999,9
8528,52180,20170601,-9999,9
8528,52180,20170701,-9999,9
8528,52180,20170801,-9999,9
8528,52180,20170901,-9999,9
8528,52180,20171001,-9999,9
8532,52200,20170101,-9999,9
8532,52200,20170201,-9999,9
8532,52200,20170301,-9999,9
8532,52200,20170401,-9999,9
8532,52200,20170501,-9999,9
8532,52200,20170601,-9999,9
8532,52200,20170701,-9999,9
8532,52200,20170801,-9999,9
8532,52200,20170901,-9999,9
8532,52200,20171001,-9999,9
8533,52205,20170101,-9999,9
8533,52205,20170201,-9999,9
8533,52205,20170301,-9999,9
8533,52205,20170401,-9999,9
8533,52205,20170501,-9999,9
8533,52205,20170601,-9999,9
8533,52205,20170701,-9999,9
8533,52205,20170801,-9999,9
8533,52205,20170901,-9999,9
8533,52205,20171001,-9999,9
8534,52210,20170101,-9999,9
8534,52210,20170201,-9999,9
8534,52210,20170301,-9999,9
8534,52210,20170401,-9999,9
8534,52210,20170501,-9999,9
8534,52210,20170601,-9999,9
8534,52210,20170701,-9999,9
8534,52210,20170801,-9999,9
8534,52210,20170901,-9999,9
8534,52210,20171001,-9999,9
8537,52225,20170101,-9999,9
8537,52225,20170201,-9999,9
8537,52225,20170301,-9999,9
8537,52225,20170401,-9999,9
8537,52225,20170501,-9999,9
8537,52225,20170601,-9999,9
8537,52225,20170701,-9999,9
8537,52225,20170801,-9999,9
8537,52225,20170901,-9999,9
8537,52225,20171001,-9999,9
8538,52230,20170101,-9999,9
8538,52230,20170201,-9999,9
8538,52230,20170301,-9999,9
8538,52230,20170401,-9999,9
8538,52230,20170501,-9999,9
8538,52230,20170601,-9999,9
8538,52230,20170701,-9999,9
8538,52230,20170801,-9999,9
8538,52230,20170901,-9999,9
8538,52230,20171001,-9999,9
8539,52235,20170101,-9999,9
8539,52235,20170201,-9999,9
8539,52235,20170301,-9999,9
8539,52235,20170401,-9999,9
8539,52235,20170501,-9999,9
8539,52235,20170601,-9999,9
8539,52235,20170701,-9999,9
8539,52235,20170801,-9999,9
8539,52235,20170901,-9999,9
8539,52235,20171001,-9999,9
8540,52240,20170101,-9999,9
8540,52240,20170201,-9999,9
8540,52240,20170301,-9999,9
8540,52240,20170401,-9999,9
8540,52240,20170501,-9999,9
8540,52240,20170601,-9999,9
8540,52240,20170701,-9999,9
8540,52240,20170801,-9999,9
8540,52240,20170901,-9999,9
8540,52240,20171001,-9999,9
8541,52245,20170101,-9999,9
8541,52245,20170201,-9999,9
8541,52245,20170301,-9999,9
8541,52245,20170401,-9999,9
8541,52245,20170501,-9999,9
8541,52245,20170601,-9999,9
8541,52245,20170701,-9999,9
8541,52245,20170801,-9999,9
8541,52245,20170901,-9999,9
8541,52245,20171001,-9999,9
8543,52255,20170101,-9999,9
8543,52255,20170201,-9999,9
8543,52255,20170301,-9999,9
8543,52255,20170401,-9999,9
8543,52255,20170501,-9999,9
8543,52255,20170601,-9999,9
8543,52255,20170701,-9999,9
8543,52255,20170801,-9999,9
8543,52255,20170901,-9999,9
8543,52255,20171001,-9999,9
8544,52260,20170101,-9999,9
8544,52260,20170201,-9999,9
8544,52260,20170301,-9999,9
8544,52260,20170401,-9999,9
8544,52260,20170501,-9999,9
8544,52260,20170601,-9999,9
8544,52260,20170701,-9999,9
8544,52260,20170801,-9999,9
8544,52260,20170901,-9999,9
8544,52260,20171001,-9999,9
8545,52265,20170101,-9999,9
8545,52265,20170201,-9999,9
8545,52265,20170301,-9999,9
8545,52265,20170401,-9999,9
8545,52265,20170501,-9999,9
8545,52265,20170601,-9999,9
8545,52265,20170701,-9999,9
8545,52265,20170801,-9999,9
8545,52265,20170901,-9999,9
8545,52265,20171001,-9999,9
8546,52270,20170101,-9999,9
8546,52270,20170201,-9999,9
8546,52270,20170301,-9999,9
8546,52270,20170401,-9999,9
8546,52270,20170501,-9999,9
8546,52270,20170601,-9999,9
8546,52270,20170701,-9999,9
8546,52270,20170801,-9999,9
8546,52270,20170901,-9999,9
8546,52270,20171001,-9999,9
8548,52320,20170101,-9999,9
8548,52320,20170201,-9999,9
8548,52320,20170301,-9999,9
8548,52320,20170401,-9999,9
8548,52320,20170501,-9999,9
8548,52320,20170601,-9999,9
8548,52320,20170701,-9999,9
8548,52320,20170801,-9999,9
8548,52320,20170901,-9999,9
8548,52320,20171001,-9999,9
8549,52335,20170101,-9999,9
8549,52335,20170201,-9999,9
8549,52335,20170301,-9999,9
8549,52335,20170401,-9999,9
8549,52335,20170501,-9999,9
8549,52335,20170601,-9999,9
8549,52335,20170701,-9999,9
8549,52335,20170801,-9999,9
8549,52335,20170901,-9999,9
8549,52335,20171001,-9999,9
8550,52340,20170101,-9999,9
8550,52340,20170201,-9999,9
8550,52340,20170301,-9999,9
8550,52340,20170401,-9999,9
8550,52340,20170501,-9999,9
8550,52340,20170601,-9999,9
8550,52340,20170701,-9999,9
8550,52340,20170801,-9999,9
8550,52340,20170901,-9999,9
8550,52340,20171001,-9999,9
8551,52350,20170101,-9999,9
8551,52350,20170201,-9999,9
8551,52350,20170301,-9999,9
8551,52350,20170401,-9999,9
8551,52350,20170501,-9999,9
8551,52350,20170601,-9999,9
8551,52350,20170701,-9999,9
8551,52350,20170801,-9999,9
8551,52350,20170901,-9999,9
8551,52350,20171001,-9999,9
8552,52375,20170101,-9999,9
8552,52375,20170201,-9999,9
8552,52375,20170301,-9999,9
8552,52375,20170401,-9999,9
8552,52375,20170501,-9999,9
8552,52375,20170601,-9999,9
8552,52375,20170701,-9999,9
8552,52375,20170801,-9999,9
8552,52375,20170901,-9999,9
8552,52375,20171001,-9999,9
8553,52405,20170101,-9999,9
8553,52405,20170201,-9999,9
8553,52405,20170301,-9999,9
8553,52405,20170401,-9999,9
8553,52405,20170501,-9999,9
8553,52405,20170601,-9999,9
8553,52405,20170701,-9999,9
8553,52405,20170801,-9999,9
8553,52405,20170901,-9999,9
8553,52405,20171001,-9999,9
8555,52462,20170101,26,0
8555,52462,20170201,9,0
8555,52462,20170301,47,0
8555,52462,20170401,52,0
8555,52462,20170501,27,0
8555,52462,20170601,0,0
8555,52462,20170701,97,0
8555,52462,20170801,0,0
8555,52462,20170901,4,0
8555,52462,20171001,1,0
10901,914442,20170101,-9999,9
10901,914442,20170201,40,0
10901,914442,20170301,90,0
10901,914442,20170401,0,0
10901,914442,20170501,0,0
10901,914442,20170601,0,0
10901,914442,20170701,0,0
10901,914442,20170801,0,0
10901,914442,20170901,20,0
10901,914442,20171001,0,0
10902,914246,20170101,0,0
10902,914246,20170201,9,0
10902,914246,20170301,30,0
10902,914246,20170401,0,0
10902,914246,20170501,0,0
10902,914246,20170601,4,0
10902,914246,20170701,0,0
10902,914246,20170801,0,0
10902,914246,20170901,75,0
10902,914246,20171001,0,0
10903,914428,20170101,-9999,9
10903,914428,20170201,62,0
10903,914428,20170301,3,0
